GEOID,pov_population,pov_population_se,pov_rate,pov_rate_se,pov_asian_rate1,pov_black_rate1,pov_latino_rate1,pov_white_rate1,pov_asian_rate2,pov_asian_rate2_se,pov_black_rate2,pov_black_rate2_se,pov_latino_rate2,pov_latino_rate2_se,pov_white_rate2,pov_white_rate2_se,median_income,median_income_se,per_capita_income,per_capita_income_se,nativity,nativity_se,pop,pop_se,api,api_se,black,black_se,latino,latino_se,white,white_se
48085031202,3964,356.838905775076,0.072401614530777,0.03185145708299741,0,0.015968063872255488,0.3063973063973064,0.035609397944199705,0,0.001993626529341582,0.0020181634712411706,0.0018312810471464728,0.04591321897073663,0.032866009348330755,0.02447023208879919,0.008933786315475695,78772.72444444445,5058.993583248903,31335.955555555556,2612.909152313408,0.06987891019172553,0.025394846914900075,3964,356.838905775076,0.01992936427850656,0.01707984226903243,0.12638748738647831,0.05009855986571132,0.14984863773965693,0.053534788638434465,0.6871846619576185,0.027710638970669624
48085031308,6198,348.32826747720367,0.05485640529202969,0.021356328419088275,0,0.06343283582089553,0.15532734274711169,0.03779840848806366,0,0.0017654484091838625,0.005485640529202969,0.00538560893857276,0.01952242658922233,0.015654473876994975,0.02758954501452081,0.00978402758443424,102392.38222222222,4260.133738601824,31877.000000000004,1860.8416075650118,0.09244917715392062,0.020411029495987075,6198,348.32826747720367,0.041303646337528234,0.014759032426942207,0.08647950951919975,0.021928284176934307,0.12568570506615037,0.02886673624364463,0.7299128751210068,0.05444568226851839
48085031309,9415,359.2705167173252,0.027296866702071165,0.00878420068175597,0,0.035739313244569026,0,0.03495079742110621,0,0.0011622144705386703,0.005416887944768986,0.003674536487528722,0,0.0011622144705386703,0.021879978757302177,0.007508113453885576,79510.10666666667,4445.268490374873,29956.013333333336,1448.5268490374874,0.06695487136229439,0.012854730025132896,9484,361.09422492401217,0.05820328975115985,0.020166319433961025,0.15130746520455504,0.020752044100712817,0.1425558835934205,0.020709177725727314,0.6278996204133277,0.026430311080779697
48085031310,9131,322.18844984802433,0.043806811959259666,0.017775206589975154,0,0.3403805496828753,0.02321857485988791,0.029256060183895236,0,0.001198362637183395,0.017632241813602016,0.011967465194174229,0.0031759938670463256,0.003326898198828977,0.022998576278611325,0.012356461476332294,82132.77777777778,8847.135427220535,30651.004444444447,1814.727456940223,0.07480013142043587,0.021377320244338055,9131,322.18844984802433,0.006023436644398204,0.005001075473918347,0.05180155514182455,0.01339069463348007,0.1367867703427883,0.021978875473651894,0.7861132406089146,0.026863200564320237
48085031312,6260,275.9878419452888,0.04536741214057508,0.016191250001007382,0.18836915297092288,0.06793478260869565,0.04461942257217848,0.018590575010808474,0.023801916932907348,0.014333780910118566,0.003993610223642172,0.00397757664467204,0.002715654952076677,0.003105182733377576,0.013738019169329074,0.008913479557683604,137542.42222222223,9023.454238432962,50893.87555555556,3232.7375886524824,0.136741214057508,0.02077853012720581,6260,275.9878419452888,0.12635782747603833,0.023892991843331116,0.05878594249201278,0.01915012073205636,0.060862619808306706,0.024617002535669043,0.7389776357827476,0.025963472725766133
48085031313,12058,343.46504559270517,0.04096865151766462,0.01826336011829943,0.05475285171102662,0.029756537421100092,0.07352941176470588,0.024498567335243554,0.011942278984906286,0.010228567645067051,0.002736772267374357,0.0022673302853167127,0.005805274506551667,0.004433427502861525,0.014181456294576214,0.01057941761434861,147150.70222222223,6363.752786220872,48942.768888888895,3044.890239783857,0.2003812049390901,0.021815147038648824,12067,342.24924012158056,0.21869561614320046,0.019463184172540244,0.09190353857628242,0.017234540546837762,0.07889284826386012,0.016422390078462724,0.5784370597497307,0.02344409401292788
48085031314,2031,283.8905775075988,0.0310192023633678,0.022330677029040857,0,NA,0,0.035333707234997194,0,0.003891056406848858,0,0.003891056406848858,0,0.003891056406848858,0.0310192023633678,0.022330677029040857,127173.33333333334,25360.070246538333,50065.01777777778,5994.83958122256,0.07969995311767464,0.026136494174252834,2133,343.46504559270517,0.06704172526957337,0.03917902451201025,0,0.003704986198926409,0.04922644163150492,0.017684730450506253,0.8837318330989217,0.05065533329610468
48085031315,16474,526.4437689969604,0.07181012504552628,0.021946996781443347,0.08212375859434683,0.0065416484954208464,0.2381332269644994,0.024745441629173574,0.013050868034478573,0.008218288943152584,9.105256768240864e-4,8.851395658469484e-4,0.03623892193759864,0.016490918697528174,0.012686657763748938,0.006888517954537146,95439.12444444445,6076.895643363729,32676.853333333336,1656.0405268490376,0.19759065318723892,0.019047433036181248,16519,525.2279635258359,0.16387190507899993,0.027176667680902968,0.1392941461347539,0.014731114334525992,0.1517646346631152,0.019808031928629097,0.5135298746897512,0.02507032915920574
48085031311,9072,328.8753799392097,0.02755731922398589,0.010742044335521455,0,0.08762169680111266,0.08530405405405406,0.013485965187392191,0,0.0012061562213537896,0.006944444444444444,0.007165507646834584,0.0111331569664903,0.006554436391745833,0.009479717813051146,0.006289434110450723,99861.18666666668,5023.729821006417,39283.17333333334,1887.2894292468761,0.11364638447971781,0.025964073459273984,9072,328.8753799392097,0.05555555555555555,0.01983611549832155,0.07925485008818342,0.01772700305884303,0.13051146384479717,0.022012192303136655,0.7029320987654321,0.025215870397336842
48085031316,6384,241.9452887537994,0.030231829573934835,0.014906020044982251,0.034775576223210675,0,0,0.04678618277219064,0.013471177944862155,0.011796592023270698,0,0.001714011472450122,0,0.001714011472450122,0.01676065162907268,0.008928381524935972,143386.8177777778,11779.452887537995,42021.862222222226,2458.291117865586,0.31845238095238093,0.027982289157401183,6384,241.9452887537994,0.387374686716792,0.05178749568086865,0.08552631578947369,0.021852622288943545,0.10792606516290727,0.028657319919529828,0.3582393483709273,0.040441716213235446
48085031317,7736,297.2644376899696,0.027921406411582212,0.013079096563017534,0.1499540018399264,0,0,0.011069340016708437,0.021070320579110652,0.012546866192741483,0,0.001414458278195654,0,0.001414458278195654,0.006851085832471561,0.004943599250422261,110597.29333333333,6976.7997298210075,38859.26222222223,2148.376899696049,0.13789554926678674,0.02106636518616987,7774,299.69604863221883,0.13982505788525856,0.024236138418599083,0.11924363262155904,0.020846930383122436,0.09814767172626704,0.031049067103586247,0.6207872395163365,0.02962244428275725
