GEOID,NAME,Age,estimate,approx_moe
48121021612,"Census Tract 216.12, Denton County, Texas",55-64,0,13
48121021612,"Census Tract 216.12, Denton County, Texas",65-74,25,26.90724809414742
48121021613,"Census Tract 216.13, Denton County, Texas",55-64,39,39.35733730830886
48121021613,"Census Tract 216.13, Denton County, Texas",65-74,17,18.867962264113206
48121021614,"Census Tract 216.14, Denton County, Texas",55-64,0,13
48121021614,"Census Tract 216.14, Denton County, Texas",65-74,15,26.419689627245813
48121021615,"Census Tract 216.15, Denton County, Texas",55-64,18,21.2602916254693
48121021615,"Census Tract 216.15, Denton County, Texas",65-74,0,13
48121021616,"Census Tract 216.16, Denton County, Texas",55-64,10,20.615528128088304
48121021616,"Census Tract 216.16, Denton County, Texas",65-74,45,47.38143096192854
48121021618,"Census Tract 216.18, Denton County, Texas",55-64,55,36.796738985948195
48121021618,"Census Tract 216.18, Denton County, Texas",65-74,34,37.73592452822641
48121021619,"Census Tract 216.19, Denton County, Texas",55-64,6,16.401219466856727
48121021619,"Census Tract 216.19, Denton County, Texas",65-74,0,13
48121021620,"Census Tract 216.20, Denton County, Texas",55-64,12,23.021728866442675
48121021620,"Census Tract 216.20, Denton County, Texas",65-74,13,24.698178070456937
48121021621,"Census Tract 216.21, Denton County, Texas",55-64,33,19.849433241279208
48121021621,"Census Tract 216.21, Denton County, Texas",65-74,0,13
48121021622,"Census Tract 216.22, Denton County, Texas",55-64,38,26.870057685088806
48121021622,"Census Tract 216.22, Denton County, Texas",65-74,8,22.20360331117452
48121021623,"Census Tract 216.23, Denton County, Texas",55-64,52,62.297672508690084
48121021623,"Census Tract 216.23, Denton County, Texas",65-74,57,65.52098900352466
48121021624,"Census Tract 216.24, Denton County, Texas",55-64,61,74.21590126111789
48121021624,"Census Tract 216.24, Denton County, Texas",65-74,12,26.90724809414742
48121021625,"Census Tract 216.25, Denton County, Texas",55-64,98,48.79549159502341
48121021625,"Census Tract 216.25, Denton County, Texas",65-74,7,21.095023109728988
48121021626,"Census Tract 216.26, Denton County, Texas",55-64,0,13
48121021626,"Census Tract 216.26, Denton County, Texas",65-74,0,13
48121021627,"Census Tract 216.27, Denton County, Texas",55-64,133,115.25623627379127
48121021627,"Census Tract 216.27, Denton County, Texas",65-74,37,47.53945729601885
48121021628,"Census Tract 216.28, Denton County, Texas",55-64,2,18.439088914585774
48121021628,"Census Tract 216.28, Denton County, Texas",65-74,23,25.45584412271571
48121021629,"Census Tract 216.29, Denton County, Texas",55-64,14,16.492422502470642
48121021629,"Census Tract 216.29, Denton County, Texas",65-74,5,21.095023109728988
48121021630,"Census Tract 216.30, Denton County, Texas",55-64,25,34.132096331752024
48121021630,"Census Tract 216.30, Denton County, Texas",65-74,11,26.1725046566048
48121021631,"Census Tract 216.31, Denton County, Texas",55-64,25,21.213203435596427
48121021631,"Census Tract 216.31, Denton County, Texas",65-74,0,18
48121021632,"Census Tract 216.32, Denton County, Texas",55-64,40,32.526911934581186
48121021632,"Census Tract 216.32, Denton County, Texas",65-74,0,13
48121021633,"Census Tract 216.33, Denton County, Texas",55-64,60,44.68780594300866
48121021633,"Census Tract 216.33, Denton County, Texas",65-74,14,17.69180601295413
48121021634,"Census Tract 216.34, Denton County, Texas",55-64,178,112.48555462813881
48121021634,"Census Tract 216.34, Denton County, Texas",65-74,0,18
48121021635,"Census Tract 216.35, Denton County, Texas",55-64,37,40.45985664828782
48121021635,"Census Tract 216.35, Denton County, Texas",65-74,16,25.45584412271571
48121021636,"Census Tract 216.36, Denton County, Texas",55-64,164,96.60745312862771
48121021636,"Census Tract 216.36, Denton County, Texas",65-74,0,18
48121021637,"Census Tract 216.37, Denton County, Texas",55-64,53,41.43669871020132
48121021637,"Census Tract 216.37, Denton County, Texas",65-74,16,17.69180601295413
48121021638,"Census Tract 216.38, Denton County, Texas",55-64,73,58.60034129593445
48121021638,"Census Tract 216.38, Denton County, Texas",65-74,4,15.811388300841896
48121021715,"Census Tract 217.15, Denton County, Texas",55-64,29,31.064449134018133
48121021715,"Census Tract 217.15, Denton County, Texas",65-74,13,25.553864678361276
48121021716,"Census Tract 217.16, Denton County, Texas",55-64,0,13
48121021716,"Census Tract 217.16, Denton County, Texas",65-74,0,13
48121021717,"Census Tract 217.17, Denton County, Texas",55-64,18,38.47076812334269
48121021717,"Census Tract 217.17, Denton County, Texas",65-74,0,18
48121021718,"Census Tract 217.18, Denton County, Texas",55-64,17,34.132096331752024
48121021718,"Census Tract 217.18, Denton County, Texas",65-74,0,18
48121021719,"Census Tract 217.19, Denton County, Texas",55-64,12,22.20360331117452
48121021719,"Census Tract 217.19, Denton County, Texas",65-74,24,29
48121021720,"Census Tract 217.20, Denton County, Texas",55-64,7,17.029386365926403
48121021720,"Census Tract 217.20, Denton County, Texas",65-74,22,23.853720883753127
48121021721,"Census Tract 217.21, Denton County, Texas",55-64,6,16.401219466856727
48121021721,"Census Tract 217.21, Denton County, Texas",65-74,0,13
48121021722,"Census Tract 217.22, Denton County, Texas",55-64,13,23.853720883753127
48121021722,"Census Tract 217.22, Denton County, Texas",65-74,7,17.029386365926403
48121021723,"Census Tract 217.23, Denton County, Texas",55-64,45,44.384682042344295
48121021723,"Census Tract 217.23, Denton County, Texas",65-74,22,35.4682957019364
48121021724,"Census Tract 217.24, Denton County, Texas",55-64,18,31.78049716414141
48121021724,"Census Tract 217.24, Denton County, Texas",65-74,0,13
48121021725,"Census Tract 217.25, Denton County, Texas",55-64,0,13
48121021725,"Census Tract 217.25, Denton County, Texas",65-74,0,13
48121021726,"Census Tract 217.26, Denton County, Texas",55-64,19,20.518284528683193
48121021726,"Census Tract 217.26, Denton County, Texas",65-74,0,13
48121021727,"Census Tract 217.27, Denton County, Texas",55-64,10,19.849433241279208
48121021727,"Census Tract 217.27, Denton County, Texas",65-74,0,13
48121021728,"Census Tract 217.28, Denton County, Texas",55-64,0,13
48121021728,"Census Tract 217.28, Denton County, Texas",65-74,0,13
48121021729,"Census Tract 217.29, Denton County, Texas",55-64,91,60.41522986797286
48121021729,"Census Tract 217.29, Denton County, Texas",65-74,0,13
48121021730,"Census Tract 217.30, Denton County, Texas",55-64,29,27.294688127912362
48121021730,"Census Tract 217.30, Denton County, Texas",65-74,12,20.615528128088304
48121021731,"Census Tract 217.31, Denton County, Texas",55-64,39,30.4138126514911
48121021731,"Census Tract 217.31, Denton County, Texas",65-74,9,19.849433241279208
48121021732,"Census Tract 217.32, Denton County, Texas",55-64,13,13.416407864998739
48121021732,"Census Tract 217.32, Denton County, Texas",65-74,0,13
48121021733,"Census Tract 217.33, Denton County, Texas",55-64,65,48.16637831516918
48121021733,"Census Tract 217.33, Denton County, Texas",65-74,0,13
48121021734,"Census Tract 217.34, Denton County, Texas",55-64,17,21.93171219946131
48121021734,"Census Tract 217.34, Denton County, Texas",65-74,9,20.615528128088304
48121021735,"Census Tract 217.35, Denton County, Texas",55-64,37,44.01136216933077
48121021735,"Census Tract 217.35, Denton County, Texas",65-74,0,13
48121021736,"Census Tract 217.36, Denton County, Texas",55-64,3,14.7648230602334
48121021736,"Census Tract 217.36, Denton County, Texas",65-74,0,13
48121021737,"Census Tract 217.37, Denton County, Texas",55-64,38,43.965895873961216
48121021737,"Census Tract 217.37, Denton County, Texas",65-74,11,22.20360331117452
48121021738,"Census Tract 217.38, Denton County, Texas",55-64,8,17.029386365926403
48121021738,"Census Tract 217.38, Denton County, Texas",65-74,25,43.01162633521314
48121021739,"Census Tract 217.39, Denton County, Texas",55-64,78,59.39696961966999
48121021739,"Census Tract 217.39, Denton County, Texas",65-74,0,13
48121021740,"Census Tract 217.40, Denton County, Texas",55-64,46,34.20526275297414
48121021740,"Census Tract 217.40, Denton County, Texas",65-74,17,19.79898987322333
48121021741,"Census Tract 217.41, Denton County, Texas",55-64,14,21.213203435596427
48121021741,"Census Tract 217.41, Denton County, Texas",65-74,1,13.152946437965905
48121021742,"Census Tract 217.42, Denton County, Texas",55-64,17,34.132096331752024
48121021742,"Census Tract 217.42, Denton County, Texas",65-74,86,68.59300255857006
48121021743,"Census Tract 217.43, Denton County, Texas",55-64,137,78.49203781276162
48121021743,"Census Tract 217.43, Denton County, Texas",65-74,20,38.27531841800928
48121021744,"Census Tract 217.44, Denton County, Texas",55-64,10,20.615528128088304
48121021744,"Census Tract 217.44, Denton County, Texas",65-74,64,54.45181356024793
48121021745,"Census Tract 217.45, Denton County, Texas",55-64,21,27.65863337187866
48121021745,"Census Tract 217.45, Denton County, Texas",65-74,19,17.804493814764857
48121021746,"Census Tract 217.46, Denton County, Texas",55-64,10,15.811388300841896
48121021746,"Census Tract 217.46, Denton County, Texas",65-74,13,13
48121021747,"Census Tract 217.47, Denton County, Texas",55-64,35,56.515484603779164
48121021747,"Census Tract 217.47, Denton County, Texas",65-74,65,95.88534820294495
48121021748,"Census Tract 217.48, Denton County, Texas",55-64,27,21.93171219946131
48121021748,"Census Tract 217.48, Denton County, Texas",65-74,0,13
48121021749,"Census Tract 217.49, Denton County, Texas",55-64,0,13
48121021749,"Census Tract 217.49, Denton County, Texas",65-74,0,13
48121021750,"Census Tract 217.50, Denton County, Texas",55-64,15,27.294688127912362
48121021750,"Census Tract 217.50, Denton County, Texas",65-74,6,18.384776310850235
48121021751,"Census Tract 217.51, Denton County, Texas",55-64,0,18
48121021751,"Census Tract 217.51, Denton County, Texas",65-74,0,18
48121021752,"Census Tract 217.52, Denton County, Texas",55-64,0,18
48121021752,"Census Tract 217.52, Denton County, Texas",65-74,0,18
48121021753,"Census Tract 217.53, Denton County, Texas",55-64,27,20.615528128088304
48121021753,"Census Tract 217.53, Denton County, Texas",65-74,0,18
48121021800,"Census Tract 218, Denton County, Texas",55-64,10,21.400934559032695
48121021800,"Census Tract 218, Denton County, Texas",65-74,0,13
48121021900,"Census Tract 219, Denton County, Texas",55-64,25,28.319604517012593
48121021900,"Census Tract 219, Denton County, Texas",65-74,12,23.021728866442675
48123970100,"Census Tract 9701, DeWitt County, Texas",55-64,42,35.510561809129406
48123970100,"Census Tract 9701, DeWitt County, Texas",65-74,5,17.029386365926403
48123970200,"Census Tract 9702, DeWitt County, Texas",55-64,104,57.38466694161429
48123970200,"Census Tract 9702, DeWitt County, Texas",65-74,64,38.62641583165593
48123970300,"Census Tract 9703, DeWitt County, Texas",55-64,5,16.401219466856727
48123970300,"Census Tract 9703, DeWitt County, Texas",65-74,25,24.413111231467404
48123970400,"Census Tract 9704, DeWitt County, Texas",55-64,16,22.20360331117452
48123970400,"Census Tract 9704, DeWitt County, Texas",65-74,11,29.966648127543394
48123970500,"Census Tract 9705, DeWitt County, Texas",55-64,16,26.419689627245813
48123970500,"Census Tract 9705, DeWitt County, Texas",65-74,0,13
48125950300,"Census Tract 9503, Dickens County, Texas",55-64,14,15
48125950300,"Census Tract 9503, Dickens County, Texas",65-74,3,13.92838827718412
48127950200,"Census Tract 9502, Dimmit County, Texas",55-64,6,21.095023109728988
48127950200,"Census Tract 9502, Dimmit County, Texas",65-74,0,18
48127950400,"Census Tract 9504, Dimmit County, Texas",55-64,2,13.92838827718412
48127950400,"Census Tract 9504, Dimmit County, Texas",65-74,0,13
48129950200,"Census Tract 9502, Donley County, Texas",55-64,15,14.317821063276353
48129950200,"Census Tract 9502, Donley County, Texas",65-74,0,13
48129950300,"Census Tract 9503, Donley County, Texas",55-64,0,13
48129950300,"Census Tract 9503, Donley County, Texas",65-74,0,13
48131950100,"Census Tract 9501, Duval County, Texas",55-64,3,14.7648230602334
48131950100,"Census Tract 9501, Duval County, Texas",65-74,0,13
48131950200,"Census Tract 9502, Duval County, Texas",55-64,0,13
48131950200,"Census Tract 9502, Duval County, Texas",65-74,0,13
48131950500,"Census Tract 9505, Duval County, Texas",55-64,0,13
48131950500,"Census Tract 9505, Duval County, Texas",65-74,0,13
48133950100,"Census Tract 9501, Eastland County, Texas",55-64,24,39.21734310225516
48133950100,"Census Tract 9501, Eastland County, Texas",65-74,13,23.853720883753127
48133950200,"Census Tract 9502, Eastland County, Texas",55-64,0,18
48133950200,"Census Tract 9502, Eastland County, Texas",65-74,0,18
48133950300,"Census Tract 9503, Eastland County, Texas",55-64,26,41.10960958218893
48133950300,"Census Tract 9503, Eastland County, Texas",65-74,0,13
48133950400,"Census Tract 9504, Eastland County, Texas",55-64,0,13
48133950400,"Census Tract 9504, Eastland County, Texas",65-74,0,13
48133950500,"Census Tract 9505, Eastland County, Texas",55-64,0,13
48133950500,"Census Tract 9505, Eastland County, Texas",65-74,0,13
48135000100,"Census Tract 1, Ector County, Texas",55-64,0,13
48135000100,"Census Tract 1, Ector County, Texas",65-74,0,13
48135000300,"Census Tract 3, Ector County, Texas",55-64,0,13
48135000300,"Census Tract 3, Ector County, Texas",65-74,0,13
48135000400,"Census Tract 4, Ector County, Texas",55-64,0,13
48135000400,"Census Tract 4, Ector County, Texas",65-74,0,13
48135000500,"Census Tract 5, Ector County, Texas",55-64,31,33.421549934136806
48135000500,"Census Tract 5, Ector County, Texas",65-74,0,18
48135000600,"Census Tract 6, Ector County, Texas",55-64,9,22.20360331117452
48135000600,"Census Tract 6, Ector County, Texas",65-74,0,18
48135000700,"Census Tract 7, Ector County, Texas",55-64,25,29.068883707497267
48135000700,"Census Tract 7, Ector County, Texas",65-74,0,13
48135000800,"Census Tract 8, Ector County, Texas",55-64,29,43.01162633521314
48135000800,"Census Tract 8, Ector County, Texas",65-74,0,13
48135001000,"Census Tract 10, Ector County, Texas",55-64,32,27.294688127912362
48135001000,"Census Tract 10, Ector County, Texas",65-74,0,13
48135001100,"Census Tract 11, Ector County, Texas",55-64,0,18
48135001100,"Census Tract 11, Ector County, Texas",65-74,13,28.42534080710379
48135001300,"Census Tract 13, Ector County, Texas",55-64,0,18
48135001300,"Census Tract 13, Ector County, Texas",65-74,0,18
48135001500,"Census Tract 15, Ector County, Texas",55-64,9,22.20360331117452
48135001500,"Census Tract 15, Ector County, Texas",65-74,24,38.47076812334269
48135001600,"Census Tract 16, Ector County, Texas",55-64,11,24.758836806279895
48135001600,"Census Tract 16, Ector County, Texas",65-74,0,18
48135001700,"Census Tract 17, Ector County, Texas",55-64,0,18
48135001700,"Census Tract 17, Ector County, Texas",65-74,36,43.41658669218482
48135001800,"Census Tract 18, Ector County, Texas",55-64,155,66.03786792439622
48135001800,"Census Tract 18, Ector County, Texas",65-74,104,53.2634959423431
48135001900,"Census Tract 19, Ector County, Texas",55-64,105,63.702433234531945
48135001900,"Census Tract 19, Ector County, Texas",65-74,19,23.430749027719962
48135002000,"Census Tract 20, Ector County, Texas",55-64,101,47.80167361086848
48135002000,"Census Tract 20, Ector County, Texas",65-74,23,28.178005607210743
48135002200,"Census Tract 22, Ector County, Texas",55-64,7,17.029386365926403
48135002200,"Census Tract 22, Ector County, Texas",65-74,0,13
48135002300,"Census Tract 23, Ector County, Texas",55-64,0,13
48135002300,"Census Tract 23, Ector County, Texas",65-74,0,13
48135002400,"Census Tract 24, Ector County, Texas",55-64,4,20.591260281974
48135002400,"Census Tract 24, Ector County, Texas",65-74,0,18
48135002501,"Census Tract 25.01, Ector County, Texas",55-64,0,13
48135002501,"Census Tract 25.01, Ector County, Texas",65-74,0,13
48135002502,"Census Tract 25.02, Ector County, Texas",55-64,11,26.1725046566048
48135002502,"Census Tract 25.02, Ector County, Texas",65-74,36,37.589892258425
48135002503,"Census Tract 25.03, Ector County, Texas",55-64,54,74.21590126111789
48135002503,"Census Tract 25.03, Ector County, Texas",65-74,0,18
48135002700,"Census Tract 27, Ector County, Texas",55-64,0,20
48135002700,"Census Tract 27, Ector County, Texas",65-74,42,54.78138369920935
48135002801,"Census Tract 28.01, Ector County, Texas",55-64,0,13
48135002801,"Census Tract 28.01, Ector County, Texas",65-74,0,13
48135002802,"Census Tract 28.02, Ector County, Texas",55-64,0,18
48135002802,"Census Tract 28.02, Ector County, Texas",65-74,0,18
48135002900,"Census Tract 29, Ector County, Texas",55-64,0,13
48135002900,"Census Tract 29, Ector County, Texas",65-74,0,13
48135003000,"Census Tract 30, Ector County, Texas",55-64,13,19.1049731745428
48135003000,"Census Tract 30, Ector County, Texas",65-74,24,34.48187929913333
48135003100,"Census Tract 31, Ector County, Texas",55-64,44,34.058772731852805
48135003100,"Census Tract 31, Ector County, Texas",65-74,0,13
48137950300,"Census Tract 9503, Edwards County, Texas",55-64,0,13
48137950300,"Census Tract 9503, Edwards County, Texas",65-74,0,13
48139060101,"Census Tract 601.01, Ellis County, Texas",55-64,158,73.23933369440222
48139060101,"Census Tract 601.01, Ellis County, Texas",65-74,26,23.769728648009426
48139060102,"Census Tract 601.02, Ellis County, Texas",55-64,2,18.439088914585774
48139060102,"Census Tract 601.02, Ellis County, Texas",65-74,158,106.7941945987702
48139060204,"Census Tract 602.04, Ellis County, Texas",55-64,135,71.28113354878694
48139060204,"Census Tract 602.04, Ellis County, Texas",65-74,96,65.21502894272147
48139060206,"Census Tract 602.06, Ellis County, Texas",55-64,52,46.61544808322666
48139060206,"Census Tract 602.06, Ellis County, Texas",65-74,42,44.77722635447622
48139060207,"Census Tract 602.07, Ellis County, Texas",55-64,80,58.7962583843564
48139060207,"Census Tract 602.07, Ellis County, Texas",65-74,59,46.69047011971501
48139060208,"Census Tract 602.08, Ellis County, Texas",55-64,213,106.21675950620975
48139060208,"Census Tract 602.08, Ellis County, Texas",65-74,0,13
48139060209,"Census Tract 602.09, Ellis County, Texas",55-64,16,23.021728866442675
48139060209,"Census Tract 602.09, Ellis County, Texas",65-74,12,12.727922061357855
48139060210,"Census Tract 602.10, Ellis County, Texas",55-64,0,13
48139060210,"Census Tract 602.10, Ellis County, Texas",65-74,18,30.870698080866262
48139060211,"Census Tract 602.11, Ellis County, Texas",55-64,15,17.029386365926403
48139060211,"Census Tract 602.11, Ellis County, Texas",65-74,0,13
48139060212,"Census Tract 602.12, Ellis County, Texas",55-64,64,60.166435825965294
48139060212,"Census Tract 602.12, Ellis County, Texas",65-74,0,18
48139060213,"Census Tract 602.13, Ellis County, Texas",55-64,14,26.1725046566048
48139060213,"Census Tract 602.13, Ellis County, Texas",65-74,0,18
48139060214,"Census Tract 602.14, Ellis County, Texas",55-64,26,35.34119409414458
48139060214,"Census Tract 602.14, Ellis County, Texas",65-74,0,18
48139060300,"Census Tract 603, Ellis County, Texas",55-64,10,19.849433241279208
48139060300,"Census Tract 603, Ellis County, Texas",65-74,3,14.317821063276353
48139060400,"Census Tract 604, Ellis County, Texas",55-64,164,65.21502894272147
48139060400,"Census Tract 604, Ellis County, Texas",65-74,69,41.036569057366385
48139060500,"Census Tract 605, Ellis County, Texas",55-64,11,19.849433241279208
48139060500,"Census Tract 605, Ellis County, Texas",65-74,0,13
48139060600,"Census Tract 606, Ellis County, Texas",55-64,102,80.91971329657564
48139060600,"Census Tract 606, Ellis County, Texas",65-74,14,28.42534080710379
48139060701,"Census Tract 607.01, Ellis County, Texas",55-64,0,13
48139060701,"Census Tract 607.01, Ellis County, Texas",65-74,15,16.278820596099706
48139060702,"Census Tract 607.02, Ellis County, Texas",55-64,54,45.34313619501854
48139060702,"Census Tract 607.02, Ellis County, Texas",65-74,50,78.08969202141856
48139060703,"Census Tract 607.03, Ellis County, Texas",55-64,10,18.384776310850235
48139060703,"Census Tract 607.03, Ellis County, Texas",65-74,11,20.615528128088304
48139060801,"Census Tract 608.01, Ellis County, Texas",55-64,0,18
48139060801,"Census Tract 608.01, Ellis County, Texas",65-74,25,40.24922359499622
48139060802,"Census Tract 608.02, Ellis County, Texas",55-64,26,32.64965543462902
48139060802,"Census Tract 608.02, Ellis County, Texas",65-74,0,18
48139060803,"Census Tract 608.03, Ellis County, Texas",55-64,8,17.029386365926403
48139060803,"Census Tract 608.03, Ellis County, Texas",65-74,0,13
48139060900,"Census Tract 609, Ellis County, Texas",55-64,30,21.400934559032695
48139060900,"Census Tract 609, Ellis County, Texas",65-74,6,5.656854249492381
48139061000,"Census Tract 610, Ellis County, Texas",55-64,66,31.622776601683793
48139061000,"Census Tract 610, Ellis County, Texas",65-74,62,31.76476034853718
48139061100,"Census Tract 611, Ellis County, Texas",55-64,0,18
48139061100,"Census Tract 611, Ellis County, Texas",65-74,8,20.591260281974
48139061200,"Census Tract 612, Ellis County, Texas",55-64,26,17.4928556845359
48139061200,"Census Tract 612, Ellis County, Texas",65-74,8,8.48528137423857
48139061300,"Census Tract 613, Ellis County, Texas",55-64,2,13.92838827718412
48139061300,"Census Tract 613, Ellis County, Texas",65-74,0,13
48139061400,"Census Tract 614, Ellis County, Texas",55-64,88,66.60330322138685
48139061400,"Census Tract 614, Ellis County, Texas",65-74,0,18
48139061500,"Census Tract 615, Ellis County, Texas",55-64,189,99.92497185388645
48139061500,"Census Tract 615, Ellis County, Texas",65-74,52,46.95742752749558
48139061600,"Census Tract 616, Ellis County, Texas",55-64,107,91.35097153287424
48139061600,"Census Tract 616, Ellis County, Texas",65-74,60,65.21502894272147
48139061700,"Census Tract 617, Ellis County, Texas",55-64,26,24.758836806279895
48139061700,"Census Tract 617, Ellis County, Texas",65-74,5,20.12461179749811
48141000101,"Census Tract 1.01, El Paso County, Texas",55-64,23,45.69463863518345
48141000101,"Census Tract 1.01, El Paso County, Texas",65-74,114,77.23341245859851
48141000106,"Census Tract 1.06, El Paso County, Texas",55-64,45,46.87216658103186
48141000106,"Census Tract 1.06, El Paso County, Texas",65-74,42,43.139309220245984
48141000107,"Census Tract 1.07, El Paso County, Texas",55-64,0,18
48141000107,"Census Tract 1.07, El Paso County, Texas",65-74,19,17.804493814764857
48141000108,"Census Tract 1.08, El Paso County, Texas",55-64,6,15.811388300841896
48141000108,"Census Tract 1.08, El Paso County, Texas",65-74,4,14.317821063276353
48141000109,"Census Tract 1.09, El Paso County, Texas",55-64,16,19.209372712298546
48141000109,"Census Tract 1.09, El Paso County, Texas",65-74,19,24.698178070456937
48141000110,"Census Tract 1.10, El Paso County, Texas",55-64,70,49.51767361255979
48141000110,"Census Tract 1.10, El Paso County, Texas",65-74,0,13
48141000111,"Census Tract 1.11, El Paso County, Texas",55-64,15,26.419689627245813
48141000111,"Census Tract 1.11, El Paso County, Texas",65-74,42,27.784887978899608
48141000112,"Census Tract 1.12, El Paso County, Texas",55-64,33,33.60059523282288
48141000112,"Census Tract 1.12, El Paso County, Texas",65-74,12,21.400934559032695
48141000204,"Census Tract 2.04, El Paso County, Texas",55-64,69,42.720018726587654
48141000204,"Census Tract 2.04, El Paso County, Texas",65-74,66,35.4682957019364
48141000205,"Census Tract 2.05, El Paso County, Texas",55-64,64,54.12947441089743
48141000205,"Census Tract 2.05, El Paso County, Texas",65-74,34,36.6742416417845
48141000206,"Census Tract 2.06, El Paso County, Texas",55-64,9,20.615528128088304
48141000206,"Census Tract 2.06, El Paso County, Texas",65-74,0,13
48141000207,"Census Tract 2.07, El Paso County, Texas",55-64,18,28.178005607210743
48141000207,"Census Tract 2.07, El Paso County, Texas",65-74,0,13
48141000208,"Census Tract 2.08, El Paso County, Texas",55-64,10,21.400934559032695
48141000208,"Census Tract 2.08, El Paso County, Texas",65-74,0,13
48141000301,"Census Tract 3.01, El Paso County, Texas",55-64,36,45.69463863518345
48141000301,"Census Tract 3.01, El Paso County, Texas",65-74,10,24.08318915758459
48141000302,"Census Tract 3.02, El Paso County, Texas",55-64,11,25.45584412271571
48141000302,"Census Tract 3.02, El Paso County, Texas",65-74,0,18
48141000401,"Census Tract 4.01, El Paso County, Texas",55-64,250,165.71059109181888
48141000401,"Census Tract 4.01, El Paso County, Texas",65-74,54,52.49761899362675
48141000403,"Census Tract 4.03, El Paso County, Texas",55-64,0,13
48141000403,"Census Tract 4.03, El Paso County, Texas",65-74,52,47.80167361086848
48141000404,"Census Tract 4.04, El Paso County, Texas",55-64,0,13
48141000404,"Census Tract 4.04, El Paso County, Texas",65-74,0,13
48141000600,"Census Tract 6, El Paso County, Texas",55-64,0,13
48141000600,"Census Tract 6, El Paso County, Texas",65-74,0,13
48141000800,"Census Tract 8, El Paso County, Texas",55-64,0,18
48141000800,"Census Tract 8, El Paso County, Texas",65-74,0,18
48141000900,"Census Tract 9, El Paso County, Texas",55-64,0,20
48141000900,"Census Tract 9, El Paso County, Texas",65-74,0,20
48141001001,"Census Tract 10.01, El Paso County, Texas",55-64,0,13
48141001001,"Census Tract 10.01, El Paso County, Texas",65-74,17,20.518284528683193
48141001002,"Census Tract 10.02, El Paso County, Texas",55-64,0,13
48141001002,"Census Tract 10.02, El Paso County, Texas",65-74,0,13
48141001104,"Census Tract 11.04, El Paso County, Texas",55-64,0,18
48141001104,"Census Tract 11.04, El Paso County, Texas",65-74,0,18
48141001107,"Census Tract 11.07, El Paso County, Texas",55-64,0,18
48141001107,"Census Tract 11.07, El Paso County, Texas",65-74,0,18
48141001109,"Census Tract 11.09, El Paso County, Texas",55-64,2,13.601470508735444
48141001109,"Census Tract 11.09, El Paso County, Texas",65-74,0,13
48141001110,"Census Tract 11.10, El Paso County, Texas",55-64,0,18
48141001110,"Census Tract 11.10, El Paso County, Texas",65-74,0,18
48141001111,"Census Tract 11.11, El Paso County, Texas",55-64,47,40.162171256046406
48141001111,"Census Tract 11.11, El Paso County, Texas",65-74,0,13
48141001112,"Census Tract 11.12, El Paso County, Texas",55-64,0,13
48141001112,"Census Tract 11.12, El Paso County, Texas",65-74,0,13
48141001113,"Census Tract 11.13, El Paso County, Texas",55-64,0,18
48141001113,"Census Tract 11.13, El Paso County, Texas",65-74,0,18
48141001114,"Census Tract 11.14, El Paso County, Texas",55-64,19,31.78049716414141
48141001114,"Census Tract 11.14, El Paso County, Texas",65-74,0,13
48141001115,"Census Tract 11.15, El Paso County, Texas",55-64,7,17.029386365926403
48141001115,"Census Tract 11.15, El Paso County, Texas",65-74,0,13
48141001201,"Census Tract 12.01, El Paso County, Texas",55-64,0,18
48141001201,"Census Tract 12.01, El Paso County, Texas",65-74,14,28.42534080710379
48141001202,"Census Tract 12.02, El Paso County, Texas",55-64,0,13
48141001202,"Census Tract 12.02, El Paso County, Texas",65-74,0,13
48141001203,"Census Tract 12.03, El Paso County, Texas",55-64,0,13
48141001203,"Census Tract 12.03, El Paso County, Texas",65-74,0,13
48141001301,"Census Tract 13.01, El Paso County, Texas",55-64,19,31.78049716414141
48141001301,"Census Tract 13.01, El Paso County, Texas",65-74,11,21.400934559032695
48141001302,"Census Tract 13.02, El Paso County, Texas",55-64,0,18
48141001302,"Census Tract 13.02, El Paso County, Texas",65-74,0,18
48141001400,"Census Tract 14, El Paso County, Texas",55-64,7,19.1049731745428
48141001400,"Census Tract 14, El Paso County, Texas",65-74,0,13
48141001501,"Census Tract 15.01, El Paso County, Texas",55-64,0,18
48141001501,"Census Tract 15.01, El Paso County, Texas",65-74,12,26.1725046566048
48141001502,"Census Tract 15.02, El Paso County, Texas",55-64,12,22.20360331117452
48141001502,"Census Tract 15.02, El Paso County, Texas",65-74,0,13
48141001600,"Census Tract 16, El Paso County, Texas",55-64,25,40.162171256046406
48141001600,"Census Tract 16, El Paso County, Texas",65-74,0,13
48141001700,"Census Tract 17, El Paso County, Texas",55-64,0,13
48141001700,"Census Tract 17, El Paso County, Texas",65-74,0,13
48141001800,"Census Tract 18, El Paso County, Texas",55-64,0,13
48141001800,"Census Tract 18, El Paso County, Texas",65-74,0,13
48141001900,"Census Tract 19, El Paso County, Texas",55-64,8,17.029386365926403
48141001900,"Census Tract 19, El Paso County, Texas",65-74,0,13
48141002000,"Census Tract 20, El Paso County, Texas",55-64,0,13
48141002000,"Census Tract 20, El Paso County, Texas",65-74,0,13
48141002100,"Census Tract 21, El Paso County, Texas",55-64,10,23.853720883753127
48141002100,"Census Tract 21, El Paso County, Texas",65-74,0,13
48141002201,"Census Tract 22.01, El Paso County, Texas",55-64,0,13
