GEOID,pov_population,pov_population_se,pov_rate,pov_rate_se,pov_asian_rate1,pov_black_rate1,pov_latino_rate1,pov_white_rate1,pov_asian_rate2,pov_asian_rate2_se,pov_black_rate2,pov_black_rate2_se,pov_latino_rate2,pov_latino_rate2_se,pov_white_rate2,pov_white_rate2_se,median_income,median_income_se,per_capita_income,per_capita_income_se,nativity,nativity_se,pop,pop_se,api,api_se,asian,asian_se,black,black_se,latino,latino_se,white,white_se
48353950200,4187,224.3161094224924,0.14640554096011463,0.03988882485786957,NA,0,0.2488479262672811,0.11934585942936674,0,0.0018874457994530762,0,0.0018874457994530762,0.06448531167900645,0.01914601335870058,0.08192022928110819,0.037346733834169976,51190.163652024115,6126.9998350651485,25034.06115417743,1908.2805149108958,0.012944222169922335,0.008011226431624302,4249,222.49240121580547,0,0.0026303026152193487,0,0.0018599048157943118,0.04212755942574724,0.027667701957497858,0.2588844433984467,0.02273281609074969,0.6874558719698752,0.008164984816157066
48353950100,1906,112.46200607902736,0.08919202518363065,0.02919097021206741,NA,NA,0.29850746268656714,0.04498714652956298,0,0.004146241113488998,0,0.004146241113488998,0.05246589716684155,0.031743569206439455,0.03672612801678909,0.019976129027953607,46094.49612403101,2916.304726299778,26551.735572782083,2622.5714652236175,0.017094017094017096,0.00779248606200011,2106,117.32522796352583,0,0.0053068166249131115,0,0.003752486021989568,0.016619183285849954,0.00890020894349462,0.16999050332383667,0.05665587303487331,0.8062678062678063,0.03762976701451973
48353950300,1874,113.06990881458967,0.31163287086446106,0.05149620077807153,NA,0.2807017543859649,0.43636363636363634,0.21810250817884405,0,0.00421704138863929,0.025613660618996798,0.008621047239653326,0.17929562433297758,0.044107014086282675,0.10672358591248667,0.031793238422917036,27776.46856158484,1341.8418772204027,14323.863049095606,1387.1832530912195,0.07484725050916496,0.02716160212998747,1964,113.67781155015197,0,0.005690507032620679,0,0.00402379611115582,0.10743380855397149,0.019459081848565637,0.3920570264765784,0.04609807435428638,0.4923625254582485,0.037434070520126025
48353950400,4049,269.30091185410333,0.2249938256359595,0.05552096911526302,NA,0.3604060913705584,0.21715575620767494,0.21195652173913043,0,0.0019517746511015142,0.01753519387503087,0.01677479535202085,0.11879476413929366,0.03469404189180859,0.07705606322548778,0.030196011468597614,31402.024117140394,3974.927284674934,15396.180017226528,1175.5901656940746,0.05930967428293631,0.021535624702918733,4114,266.2613981762918,0,0.002716615413725574,0,0.0019209371809212519,0.0478852698104035,0.02134983457129871,0.5384054448225571,0.01270187800158068,0.37360233349538163,0.03339072076806782
48475950100,4080,105.77507598784194,0.1553921568627451,0.02077031679575628,0,0,0.18999467802022352,0.13166911404796866,0,0.0019369449907622623,0,0.0019369449907622623,0.0875,0.018035381959966425,0.06593137254901961,0.016599754825204892,56171.24892334195,3758.077226162332,25798.303186907837,1489.6941898426312,0.0827503015681544,0.015638722953804546,4145,102.12765957446808,0.0028950542822677927,0.0030226170660040707,0.0028950542822677927,0.002345464151006366,0.04342581423401689,0.014479791691922171,0.45983112183353436,0.02879649955804358,0.4974668275030157,0.026486648626429046
48475950200,4312,158.0547112462006,0.20269016697588127,0.05134565317559123,NA,0.13063063063063063,0.2817777777777778,0.1254858411993337,0,0.0018327308817973169,0.006725417439703154,0.004928113563712354,0.14703153988868276,0.045358236333689864,0.05241187384044527,0.02049312564195445,49994.61670973299,13244.938725393946,28766.632213608955,2199.3852904293276,0.048162519972608994,0.014275580693411076,4381,156.838905775076,0.0013695503309746632,0.002454405856688717,0.0013695503309746632,0.00166438478209027,0.05364072129650765,0.019331098564851153,0.5249942935402876,0.02832813005791662,0.4110933576808948,0.026109850855951366
48475950300,2418,145.28875379939208,0.2696443341604632,0.05681572648443765,NA,0.13382899628252787,0.3777064955894146,0.1929637526652452,0,0.0032682942772167206,0.01488833746898263,0.01153008151514068,0.19478908188585609,0.051223985520216515,0.07485525227460711,0.034147855320324993,39900.56847545219,8267.901321835017,20665.88285960379,1896.4523299011173,0.10301810865191147,0.02798264120367879,2485,147.72036474164133,0,0.004497447006868013,0,0.0031801752765835134,0.11267605633802817,0.03208866908750155,0.510261569416499,0.06575085020083637,0.3959758551307847,0.04676015446223831
48259970100,6451,438.2978723404255,0.23407223686250195,0.052881412432594525,0.1388888888888889,NA,0.6571978815599422,0.03138075313807531,0.0015501472639900791,0.001976106728839377,0,0.0016962097721471988,0.21159510153464578,0.05048108183140762,0.020926988063866066,0.010933299016631565,73374.80189491817,10921.357492361944,29775.172265288544,1849.7967112514364,0.14648318042813455,0.03392912043731836,6540,440.7294832826748,0.012232415902140673,0.00904134197938499,0.012232415902140673,0.008885184945493367,0,0.0016731267951256238,0.3186544342507645,0.04309499038009445,0.6674311926605505,0.031051470667163027
48259970500,5265,269.90881458966567,0.13542260208926876,0.03769918657928995,0,0,0.2696165191740413,0.07857581338244321,0,0.002078299950640376,0,0.002078299950640376,0.08679962013295346,0.03586433594250504,0.048622981956315287,0.017722032274978494,48817.446167097325,8394.725749995418,30282.144702842375,3159.4396403896653,0.1457608496612342,0.04085757210222368,5461,253.49544072948328,0.006409082585607032,0.004272108297692783,0.006409082585607032,0.0037730708536241864,0.02710126350485259,0.013969424551461655,0.31459439663065375,0.03636071945176769,0.6255264603552463,0.02581048181686985
48035950600,1714,125.83586626139818,0.06942823803967328,0.015498086710396335,NA,NA,0.03409090909090909,0.07347204161248375,0,0.004610697527602118,0,0.004610697527602118,0.003500583430571762,0.003537366753747932,0.06592765460910152,0.015580263070528557,51886.30490956072,7363.702289976411,26892.239448751076,1734.8004681008144,0.03500583430571762,0.013823615003420532,1714,125.83586626139818,0,0.006520510975535013,0,0.004610697527602118,0,0.004610697527602118,0.10268378063010501,0.03465645024612071,0.897316219369895,0.024322634285731864
