GEOID,Age,estimate,moe
48085031633,55-59,396,124.80785231707178
48085031633,60-64,159,63.788713735268246
48085031633,65-69,111,54.58021619598075
48085031633,70-74,67,37.53664875824692
48085031633,75-79,28,25.80697580112788
48085031633,80-84,32,99.62429422585637
48085031634,50-54,238,97.082439194738
48085031634,55-59,215,80.8084154033477
48085031634,60-64,146,67.97058187186572
48085031634,65-69,88,57.879184513951124
48085031634,70-74,28,27.586228448267445
48085031634,75-79,40,30.675723300355934
48085031634,80-84,23,99.32774033471213
48085031635,50-54,311,99.70456358662827
48085031635,55-59,151,91.26883367283708
48085031635,60-64,96,64.38167441127949
48085031635,65-69,76,44.034077712607996
48085031635,70-74,76,66.2872536767062
48085031635,75-79,9,95.75489543621255
48085031635,80-84,73,62.625873247404705
48085031636,50-54,500,148.69095466772686
48085031636,55-59,522,154.46682491719702
48085031636,60-64,663,207.60539492026695
48085031636,65-69,366,120.5363015858708
48085031636,70-74,139,66.70832032063167
48085031636,75-79,27,27.459060435491963
48085031636,80-84,77,67.97793759742936
48085031637,50-54,684,160.58953888718904
48085031637,55-59,336,116.84605256490268
48085031637,60-64,518,142.91955779388627
48085031637,65-69,377,138.63621460498698
48085031637,70-74,199,93.74433316206373
48085031637,75-79,15,97.98469268207153
48085031637,80-84,23,101.59232254457027
48085031638,50-54,525,127.20062892926276
48085031638,55-59,269,87.69264507357501
48085031638,60-64,173,96.44687656943589
48085031638,65-69,207,93.26842981416596
48085031638,70-74,65,49.040799340956916
48085031638,75-79,54,39.44616584663204
48085031638,80-84,29,27.784887978899608
48085031639,50-54,223,87.72684879784524
48085031639,55-59,278,94.02127418834527
48085031639,60-64,99,50.89204259999789
48085031639,65-69,66,140.97872179871683
48085031639,70-74,48,48.104053883222775
48085031639,75-79,56,46.87216658103186
48085031639,80-84,47,108.30050784737807
48085031640,50-54,400,109.80892495603443
48085031640,55-59,243,109.59014554237986
48085031640,60-64,251,107.41508273980894
48085031640,65-69,87,147.66177569025777
48085031640,70-74,164,102.6498904042279
48085031640,75-79,87,64.66065264130884
48085031640,80-84,0,95
48085031641,50-54,510,119.60351165413162
48085031641,55-59,174,74.09453421137081
48085031641,60-64,236,82.20705565825844
48085031641,65-69,151,116.66619047521866
48085031641,70-74,70,45.880278987817846
48085031641,75-79,10,96.17692030835673
48085031641,80-84,20,97.29337079164233
48085031642,50-54,504,108.2450922675019
48085031642,55-59,451,94.75230867899737
48085031642,60-64,303,105.8772874605314
48085031642,65-69,124,60.52272300549604
48085031642,70-74,78,51.73973328110612
48085031642,75-79,53,36.069377593742864
48085031642,80-84,84,48.02082881417188
48085031643,50-54,424,109.87720418721983
48085031643,55-59,319,86.68333173107735
48085031643,60-64,236,93.84561790515315
48085031643,65-69,160,77.10382610480494
48085031643,70-74,99,66.03786792439622
48085031643,75-79,98,49.678969393496885
48085031643,80-84,25,23.430749027719962
48085031645,50-54,220,82.02438661763951
48085031645,55-59,162,59.54829972383762
48085031645,60-64,141,111.74077143102244
48085031645,65-69,78,103.40212763768452
48085031645,70-74,0,95
48085031645,75-79,7,95.75489543621255
48085031645,80-84,0,95
48085031646,50-54,624,117.41379816699569
48085031646,55-59,334,85.70297544426332
48085031646,60-64,229,84.08923831264022
48085031646,65-69,96,49.8196748283246
48085031646,70-74,61,33.60059523282288
48085031646,75-79,23,23.40939982143925
48085031646,80-84,20,19.235384061671343
48085031647,50-54,251,96.89685237405806
48085031647,55-59,202,80.44874144447506
48085031647,60-64,192,82.71033792700887
48085031647,65-69,110,55.60575509783138
48085031647,70-74,43,36.138621999185304
48085031647,75-79,40,35.510561809129406
48085031647,80-84,11,96.6902270139025
48085031648,50-54,479,129.72663566130126
48085031648,55-59,711,156.54072952429985
48085031648,60-64,547,149.1676908717166
48085031648,65-69,296,162.5146147274146
48085031648,70-74,64,54.67174773134658
48085031648,75-79,60,104.69479452198185
48085031648,80-84,63,60.959002616512684
48085031649,50-54,504,112.44998888394787
48085031649,55-59,485,98.49365461794989
48085031649,60-64,418,113.94296819023103
48085031649,65-69,200,78.42831121476479
48085031649,70-74,137,60.440052945046304
48085031649,75-79,84,50.47771785649585
48085031649,80-84,122,59.54829972383762
48085031652,50-54,515,145.41664278891878
48085031652,55-59,363,110.34491379306978
48085031652,60-64,282,122.07784401765949
48085031652,65-69,122,72.9314746868593
48085031652,70-74,32,32.526911934581186
48085031652,75-79,20,97.98469268207153
48085031652,80-84,76,109.77249200050075
48085031653,50-54,571,136.2130683891968
48085031653,55-59,596,168.88457596832222
48085031653,60-64,357,126.32893571941466
48085031653,65-69,329,142.75853739794337
48085031653,70-74,147,75.28612089887484
48085031653,75-79,160,107.07474025184464
48085031653,80-84,16,98.76234100101111
48085031654,50-54,363,111.75866856758807
48085031654,55-59,250,88.09086218218096
48085031654,60-64,288,112.38772174930854
48085031654,65-69,85,46.20606020859169
48085031654,70-74,25,34.17601498127012
48085031654,75-79,62,42.01190307520001
48085031654,80-84,23,19.209372712298546
48085031655,50-54,274,116.21101496846157
48085031655,55-59,351,155.08062419270823
48085031655,60-64,336,147.0748108956799
48085031655,65-69,139,62.185207244167
48085031655,70-74,180,117.38824472663352
48085031655,75-79,61,86.57944328765345
48085031655,80-84,10,96.33794683301072
48085031656,50-54,264,95.01578816175763
48085031656,55-59,39,38.897300677553446
48085031656,60-64,47,102.50365847129555
48085031656,65-69,14,137.59360450253493
48085031656,70-74,0,95
48085031656,75-79,0,95
48085031656,80-84,0,95
48085031657,50-54,55,55.44366510251645
48085031657,55-59,40,44.04543109109048
48085031657,60-64,18,167.0808187674456
48085031657,65-69,0,95
48085031657,70-74,0,95
48085031657,75-79,0,95
48085031657,80-84,0,95
48085031658,50-54,235,121.26417442921878
48085031658,55-59,129,77.62087348130012
48085031658,60-64,230,141.23030836190935
48085031658,65-69,102,91.24691775616314
48085031658,70-74,48,107.35455276791944
48085031658,75-79,48,48.84669896727925
48085031658,80-84,0,95
48085031659,50-54,86,57.14017850864661
48085031659,55-59,68,106.4377752492037
48085031659,60-64,45,142.80756282494286
48085031659,65-69,27,168.87569392899618
48085031659,70-74,0,95
48085031659,75-79,30,103.07764064044152
48085031659,80-84,26,101.95096860746347
48085031660,50-54,52,128.81770064707723
48085031660,55-59,90,138.6578522839583
48085031660,60-64,79,127.72626981165621
48085031660,65-69,26,166.5863139636627
48085031660,70-74,0,95
48085031660,75-79,10,96.0260381354974
48085031660,80-84,0,95
48085031661,50-54,141,76.40026177965623
48085031661,55-59,120,72.42237223399962
48085031661,60-64,29,100.52860289489753
48085031661,65-69,74,106.42837967384452
48085031661,70-74,0,95
48085031661,75-79,11,97.29337079164233
48085031661,80-84,0,95
48085031662,50-54,258,108.60018416190647
48085031662,55-59,226,105.64563407921787
48085031662,60-64,141,81.22807396460905
48085031662,65-69,82,116.25833303466896
48085031662,70-74,63,52.49761899362675
48085031662,75-79,0,95
48085031662,80-84,0,95
48085031663,50-54,227,80.05623023850174
48085031663,55-59,131,78.54934754662193
48085031663,60-64,92,116.66619047521866
48085031663,65-69,125,116.8503316212667
48085031663,70-74,37,35.73513677041127
48085031663,75-79,69,48.373546489791295
48085031663,80-84,17,25.553864678361276
48085031664,50-54,730,133.4541119636259
48085031664,55-59,295,110.78808600206071
48085031664,60-64,201,77.13624310270757
48085031664,65-69,52,106.46595700034824
48085031664,70-74,91,54.20332093147061
48085031664,75-79,69,51.31276644267
48085031664,80-84,15,97.51410154434076
48085031704,50-54,402,124.4025723206719
48085031704,55-59,310,111.40017953306898
48085031704,60-64,182,84.49852069711044
48085031704,65-69,107,64.34283176858165
48085031704,70-74,101,53.075418038862395
48085031704,75-79,47,40.607881008493905
48085031704,80-84,11,96.6902270139025
48085031706,50-54,338,91.0659101969557
48085031706,55-59,434,100.42410069301094
48085031706,60-64,253,83.6301381082203
48085031706,65-69,133,60.96720429870473
48085031706,70-74,65,38.8329756778952
48085031706,75-79,24,97.082439194738
48085031706,80-84,5,95.42536350467836
48085031708,50-54,324,105.60303025955268
48085031708,55-59,393,94.2019108086455
48085031708,60-64,339,147.72271321635003
48085031708,65-69,223,97.31906288081488
48085031708,70-74,168,91.7877987534291
48085031708,75-79,96,41.23105625617661
48085031708,80-84,110,52.92447448959697
48085031709,50-54,225,103.47946656221224
48085031709,55-59,312,89.19641248391103
48085031709,60-64,198,96.4779767615387
48085031709,65-69,69,141.8802311810916
48085031709,70-74,175,63.0317380372777
48085031709,75-79,74,41.182520563948
48085031709,80-84,53,38.01315561749642
48085031711,50-54,279,129.63024338479042
48085031711,55-59,215,104.44615837837216
48085031711,60-64,94,70.32069396699666
48085031711,65-69,112,115.60709320798617
48085031711,70-74,223,89.15716460273958
48085031711,75-79,19,24.413111231467404
48085031711,80-84,13,97.51410154434076
48085031712,50-54,221,110.3177229641729
48085031712,55-59,263,114.6298390472568
48085031712,60-64,231,105.53198567259123
48085031712,65-69,178,91.07140056021979
48085031712,70-74,93,60.30754513325841
48085031712,75-79,0,95
48085031712,80-84,65,45.65084884205331
48085031713,50-54,55,69.6419413859206
48085031713,55-59,55,43.266615305567875
48085031713,60-64,93,59.405386961116584
48085031713,65-69,95,150.2897202073382
48085031713,70-74,0,95
48085031713,75-79,0,95
48085031713,80-84,17,17.69180601295413
48085031714,50-54,146,100.34440691936945
48085031714,55-59,116,83.73768566183328
48085031714,60-64,202,141.4142849927121
48085031714,65-69,93,143.35271186831451
48085031714,70-74,0,95
48085031714,75-79,18,99.04039579888602
48085031714,80-84,18,98.76234100101111
48085031715,50-54,203,86.21484790916237
48085031715,55-59,230,96.83491106000976
48085031715,60-64,254,109.1833320612629
48085031715,65-69,170,70.06425622241343
48085031715,70-74,18,99.62429422585637
48085031715,75-79,0,95
48085031715,80-84,0,95
48085031716,50-54,255,106.94391053257777
48085031716,55-59,112,68.8839603971781
48085031716,60-64,215,97.01546268507923
48085031716,65-69,90,115.53354491228943
48085031716,70-74,86,69.33974329343886
48085031716,75-79,0,95
48085031716,80-84,56,45.27692569068709
48085031717,50-54,200,90.60353193998566
48085031717,55-59,93,76.55716818169282
48085031717,60-64,57,106.23558725775464
48085031717,65-69,25,137.30258555467918
48085031717,70-74,0,95
48085031717,75-79,0,95
48085031717,80-84,0,95
48085031718,50-54,214,79.20858539325141
48085031718,55-59,144,67.35725647619564
48085031718,60-64,129,80.65977932030313
48085031718,65-69,87,57.175169435691224
48085031718,70-74,96,57.14017850864661
48085031718,75-79,25,29
48085031718,80-84,64,51.62363799656123
48085031719,50-54,214,119.20570456148481
48085031719,55-59,75,61.032778078668514
48085031719,60-64,101,151.57506391224118
48085031719,65-69,162,101.9166325974323
48085031719,70-74,44,107.82393055347222
48085031719,75-79,62,70.03570517957252
48085031719,80-84,0,95
48085031720,50-54,120,97.75479527879949
48085031720,55-59,88,81.30190649671138
48085031720,60-64,31,139.6710420953463
48085031720,65-69,122,147.6042004822356
48085031720,70-74,11,96.6902270139025
48085031720,75-79,0,95
48085031720,80-84,0,95
48085031802,50-54,440,135.88230201170424
48085031802,55-59,309,132.6386067478093
48085031802,60-64,244,105.95281968876525
48085031802,65-69,279,93.84028985462481
48085031802,70-74,196,78.64477096412705
48085031802,75-79,142,59.033888572581766
48085031802,80-84,46,39.11521443121589
48085031804,50-54,304,111.72287142747452
48085031804,55-59,124,66.37017402418047
48085031804,60-64,84,112.91589790636215
48085031804,65-69,110,108.18964830333815
48085031804,70-74,139,51.61395160225576
48085031804,75-79,199,60.4648658313239
48085031804,80-84,225,58.249463516842795
48085031805,50-54,373,100.65783625729296
48085031805,55-59,473,120.34118164618461
48085031805,60-64,400,113.44602240713422
48085031805,65-69,386,102.1420579389313
48085031805,70-74,218,71.42128534267638
48085031805,75-79,144,61.40032573203501
48085031805,80-84,80,53.823786563191554
48085031806,50-54,0,95
48085031806,55-59,86,122.28654872879518
48085031806,60-64,25,168.87569392899618
48085031806,65-69,0,95
48085031806,70-74,0,95
48085031806,75-79,0,95
48085031806,80-84,0,95
48085031807,50-54,395,112.0446339634344
48085031807,55-59,329,112.60550608207397
48085031807,60-64,274,119.62859190009719
48085031807,65-69,367,105.81115253129039
48085031807,70-74,342,100.40418317978589
48085031807,75-79,216,90
48085031807,80-84,273,100.65783625729296
48085031900,50-54,197,75.71657678474378
48085031900,55-59,50,43.41658669218482
48085031900,60-64,90,146.06505399992156
48085031900,65-69,46,101.44456614328833
48085031900,70-74,45,38.600518131237564
48085031900,75-79,54,47.853944456021594
48085031900,80-84,48,45.12205669071391
48085032003,50-54,311,130.66751700403586
48085032003,55-59,217,87.23531395025755
48085032003,60-64,168,85.5043858524228
48085032003,65-69,79,106.5926826756884
48085032003,70-74,147,75.69015788066504
48085032003,75-79,141,69.02897942168927
48085032003,80-84,51,40.496913462633174
48085032004,50-54,539,172.00290695217916
48085032004,55-59,330,133.80956617521784
48085032004,60-64,278,135.08885964430968
48085032004,65-69,166,73.06161783043132
48085032004,70-74,262,92.02173656261873
48085032004,75-79,152,71.58910531638176
48085032004,80-84,143,81.93900170248598
48085032008,50-54,374,101.82828683622247
48085032008,55-59,305,101.87246929372037
48085032008,60-64,286,104.08169867945085
48085032008,65-69,127,50.299105359837164
48085032008,70-74,19,97.51410154434076
48085032008,75-79,78,36.61966684720111
48085032008,80-84,62,30.23243291566195
48085032009,50-54,698,181.60396471443016
48085032009,55-59,501,165.42369842317032
48085032009,60-64,498,150.46261994262895
48085032009,65-69,335,128.27704393226404
48085032009,70-74,155,76.48529270389177
48085032009,75-79,121,76.38062581571324
48085032009,80-84,0,95
48085032010,50-54,251,129.80754985747168
48085032010,55-59,151,91.92388155425118
48085032010,60-64,118,69.10861017268398
48085032010,65-69,62,104.76163419878482
48085032010,70-74,93,54.62600113499065
48085032010,75-79,41,39.05124837953327
48085032010,80-84,0,95
48085032011,50-54,353,141.01418368376991
48085032011,55-59,359,132.41223508422476
48085032011,60-64,170,81.02468759581859
48085032011,65-69,143,86.3075894692929
48085032011,70-74,86,70.7248188403477
48085032011,75-79,0,95
48085032011,80-84,36,110.27692415006868
48085032012,50-54,257,96.17692030835673
48085032012,55-59,82,74.30343195303969
48085032012,60-64,134,120.2746856158851
48085032012,65-69,116,53.58171329847526
48085032012,70-74,44,38.2099463490856
48085032012,75-79,36,43.56604182158393
48085032012,80-84,28,101.24228365658294
48085032013,50-54,166,97.9081201943945
48085032013,55-59,113,99.04039579888602
48085032013,60-64,176,78.71467461661771
48085032013,65-69,91,111.87493016757597
48085032013,70-74,139,112.6809655620682
48085032013,75-79,35,37.21558813185679
48085032013,80-84,59,36.796738985948195
48087950300,50-54,192,65.19202405202648
48087950300,55-59,144,44.553338819890925
48087950300,60-64,207,56.542019772908716
48087950300,65-69,177,60.340699366182356
48087950300,70-74,87,38.948684188300895
48087950300,75-79,114,40
48087950300,80-84,104,42.43819034784589
48089750100,50-54,247,89.62700485902673
48089750100,55-59,429,113.1591799192624
48089750100,60-64,238,101.88228501560023
48089750100,65-69,378,132.93231360357797
48089750100,70-74,148,56.85068161420758
48089750100,75-79,119,62.80127387243033
48089750100,80-84,54,35.4682957019364
48089750200,50-54,176,79.20858539325141
48089750200,55-59,127,87.64131445842195
48089750200,60-64,54,140.82258341615523
48089750200,65-69,148,77.28518616138541
48089750200,70-74,104,122.28654872879518
48089750200,75-79,74,50.59644256269407
48089750200,80-84,4,95.33624704172071
48089750300,50-54,341,103.23274674249446
48089750300,55-59,339,117.64352935882194
48089750300,60-64,189,80.12490249604052
48089750300,65-69,239,77.52418977325722
48089750300,70-74,303,95.60334722173695
48089750300,75-79,162,60.14149981501958
48089750300,80-84,137,51.97114584074513
48089750400,50-54,483,123.5556554755791
48089750400,55-59,484,154.46682491719702
48089750400,60-64,296,120.91319200153472
48089750400,65-69,239,96.11451503285026
48089750400,70-74,287,101.21264743103995
48089750400,75-79,197,76.55063683601855
48089750400,80-84,132,59.81638571495272
48089750500,50-54,252,84.1486779456457
48089750500,55-59,338,124.80785231707178
48089750500,60-64,317,106.02829810951414
48089750500,65-69,166,73.72923436466705
48089750500,70-74,128,74.09453421137081
48089750500,75-79,129,56.85068161420758
48089750500,80-84,185,71.56116265125938
48091310100,50-54,278,83.48652585896721
48091310100,55-59,114,54.70831746635972
48091310100,60-64,236,81
48091310100,65-69,159,72.03471385380801
48091310100,70-74,142,64.41273166075166
48091310100,75-79,96,59.405386961116584
48091310100,80-84,35,36.89173349139343
48091310200,50-54,228,93.60555539069249
48091310200,55-59,248,76.27581530209953
48091310200,60-64,262,108.48963084092415
48091310200,65-69,51,101.73494974687902
48091310200,70-74,68,38.897300677553446
48091310200,75-79,64,42.5205832509386
48091310200,80-84,45,38.01315561749642
48091310300,50-54,358,130.24976007655445
48091310300,55-59,376,126.0634760745554
48091310300,60-64,498,128.70508925446578
48091310300,65-69,464,142.32006183247674
48091310300,70-74,383,112.29425630903836
48091310300,75-79,330,105.55093557141026
48091310300,80-84,283,105.38026380684383
48091310401,50-54,272,87
48091310401,55-59,208,99.72462083156798
48091310401,60-64,217,90.95603333479313
48091310401,65-69,191,80.73413156775763
48091310401,70-74,74,43.41658669218482
48091310401,75-79,204,84.11896337925236
48091310401,80-84,44,28.600699292150182
48091310403,50-54,271,95.524865872714
48091310403,55-59,209,92.65527507918802
48091310403,60-64,213,101.75460677532
48091310403,65-69,75,107.68008172359454
48091310403,70-74,273,89.27485648266257
48091310403,75-79,141,62.48199740725323
48091310403,80-84,68,45.803929962395145
48091310404,50-54,275,94.75230867899737
48091310404,55-59,384,120.6731121667126
48091310404,60-64,119,119.03780911962384
48091310404,65-69,101,120.68968472906042
48091310404,70-74,184,93.60021367496978
48091310404,75-79,65,54.08326913195984
48091310404,80-84,49,105.11898020814318
48091310501,50-54,255,82.97590011563598
48091310501,55-59,225,85.58621384311844
48091310501,60-64,171,87.36704184073076
48091310501,65-69,172,76.06576102294646
48091310501,70-74,63,51.22499389946279
48091310501,75-79,103,59.033888572581766
48091310501,80-84,89,58.52349955359813
48091310502,50-54,421,146.37281168304446
48091310502,55-59,305,118.44407963254221
48091310502,60-64,204,121.28066622508305
48091310502,65-69,35,139.8713694792469
48091310502,70-74,191,86.95401083331349
48091310502,75-79,130,82.87943049997388
48091310502,80-84,34,108.30050784737807
48091310503,50-54,297,107.5174404457249
48091310503,55-59,257,104.00480758118829
48091310503,60-64,140,81.14185110040317
48091310503,65-69,198,93.13968005098579
48091310503,70-74,109,62.48199740725323
48091310503,75-79,65,51.62363799656123
48091310503,80-84,103,83.2586331859946
48091310603,50-54,298,117.64352935882194
48091310603,55-59,241,106.60675400742676
48091310603,60-64,138,126.07140833670417
48091310603,65-69,170,81.65782265037441
48091310603,70-74,54,44.82186966202994
48091310603,75-79,60,62.433965115151864
48091310603,80-84,4,95.33624704172071
48091310604,50-54,338,115.97413504743201
48091310604,55-59,247,98.00510190801293
48091310604,60-64,144,77.75602870517501
48091310604,65-69,263,139.48118152639805
48091310604,70-74,112,64.07027391856539
48091310604,75-79,120,65.19202405202648
48091310604,80-84,21,98.2344135219425
48091310605,50-54,392,129.24782396620841
48091310605,55-59,496,155.66630977832037
48091310605,60-64,375,160.21547990128795
48091310605,65-69,208,88.89319434017432
48091310605,70-74,200,72.62231062146122
48091310605,75-79,93,61.26989472816156
48091310605,80-84,31,31.622776601683793
48091310606,50-54,290,168.0773631397161
48091310606,55-59,448,148.8220413782851
48091310606,60-64,566,143.45033983926285
48091310606,65-69,330,110.3177229641729
48091310606,70-74,254,93.23089616645332
48091310606,75-79,214,115.31261856362468
48091310606,80-84,54,41.036569057366385
48091310607,50-54,527,193.7937047481161
48091310607,55-59,470,169.77926846349644
48091310607,60-64,472,166.388100536066
48091310607,65-69,289,130.08458786497346
48091310607,70-74,405,140.24621207005913
48091310607,75-79,180,95.01578816175763
48091310607,80-84,139,80.65977932030313
48091310608,50-54,271,149.9333185119305
48091310608,55-59,275,123.79418403139947
48091310608,60-64,303,133.39415279539054
48091310608,65-69,122,82.06704576137733
48091310608,70-74,25,99.32774033471213
48091310608,75-79,196,169.03549923019128
48091310608,80-84,102,63.13477647065839
48091310701,50-54,469,139.20129309744217
48091310701,55-59,384,112.29425630903836
48091310701,60-64,438,140.14278433083882
48091310701,65-69,200,78.00640999302557
48091310701,70-74,233,97.83659846908007
48091310701,75-79,236,87.00574693662483
48091310701,80-84,105,65.19202405202648
48091310702,50-54,327,113.14592347937243
48091310702,55-59,400,138.70832707519762
48091310702,60-64,303,129.5376393176902
48091310702,65-69,324,169.66732154425023
48091310702,70-74,263,165.60495161679194
48091310702,75-79,13,97.29337079164233
48091310702,80-84,81,86.83317338436964
48091310703,50-54,600,202.62773748921938
48091310703,55-59,513,194.4659353203023
48091310703,60-64,442,138.4702134034609
48091310703,65-69,152,71.68681887209112
48091310703,70-74,253,130
48091310703,75-79,45,45.254833995939045
48091310703,80-84,54,126.81088281373961
48091310704,50-54,562,170.89177862027185
48091310704,55-59,476,158.90248582070703
48091310704,60-64,236,102.86884854026509
48091310704,65-69,406,162.85576440519384
48091310704,70-74,141,68.41052550594829
48091310704,75-79,213,125.60652849274993
48091310704,80-84,67,54.56189146281496
48091310801,50-54,502,101.13851887386922
48091310801,55-59,544,103.32473082471591
48091310801,60-64,435,103.68702908271604
48091310801,65-69,225,66.52818951391959
48091310801,70-74,307,106.7941945987702
48091310801,75-79,157,53.600373133029585
48091310801,80-84,86,42.638011210655684
48091310802,50-54,398,104.00480758118829
48091310802,55-59,323,106.88779163215975
48091310802,60-64,186,82.61355820929153
48091310802,65-69,215,84.84102781084161
48091310802,70-74,241,77.38862965578342
48091310802,75-79,87,56.43580423808985
48091310802,80-84,115,67.88225099390856
48091310901,50-54,272,111.60645142642964
48091310901,55-59,432,124.63145670335399
48091310901,60-64,258,117.91946404220128
48091310901,65-69,215,91.74965939991276
48091310901,70-74,149,75.58438992278762
48091310901,75-79,97,46.010868281309364
48091310901,80-84,79,72.44998274671983
48091310902,50-54,385,141.48498153514387
48091310902,55-59,312,126.90547663517127
48091310902,60-64,432,169.2660627532879
48091310902,65-69,215,138.61818062577507
48091310902,70-74,121,77.10382610480494
48091310902,75-79,164,84.17244204607586
48091310902,80-84,58,106.89246933250256
48091310903,50-54,340,139.7891269019161
48091310903,55-59,471,111.94641575325224
48091310903,60-64,237,114.49454135459908
48091310903,65-69,252,98.41239759298622
48091310903,70-74,98,62.93647591023825
48091310903,75-79,27,101.24228365658294
48091310903,80-84,59,49.193495504995376
48093950100,50-54,322,108.85311203635843
48093950100,55-59,381,108.81176406988355
48093950100,60-64,279,96.47279409242795
48093950100,65-69,269,89.04493247793498
48093950100,70-74,167,55.86591089385369
48093950100,75-79,179,65.5133574166368
48093950100,80-84,118,58.89821729050889
48093950200,50-54,260,77.62087348130012
48093950200,55-59,195,75.6042326857432
48093950200,60-64,301,99.16652661054536
48093950200,65-69,223,69.41901756723442
48093950200,70-74,168,58
48093950200,75-79,157,55.17245689653489
48093950200,80-84,130,48.16637831516918
48093950300,50-54,287,90.27181176868004
48093950300,55-59,199,99.08582138732059
48093950300,60-64,321,134.68481725866505
48093950300,65-69,232,76.61592523751182
48093950300,70-74,160,62.68173577685928
48093950300,75-79,90,51.10772935672255
48093950300,80-84,151,72.44998274671983
48093950400,50-54,110,44.553338819890925
48093950400,55-59,89,37.8021163428716
48093950400,60-64,176,60.60528029800704
48093950400,65-69,138,55.97320787662612
48093950400,70-74,176,52.69724850502159
48093950400,75-79,79,36.87817782917155
48093950400,80-84,107,67.54257916307313
48095950300,50-54,282,50.695167422546305
48095950300,55-59,317,53.85164807134504
48095950300,60-64,190,61.514225996918796
48095950300,65-69,174,39.57271787481876
48095950300,70-74,156,34.48187929913333
48095950300,75-79,78,28.284271247461902
48095950300,80-84,54,25.495097567963924
48097000100,50-54,488,132.94359706281458
48097000100,55-59,463,108.90362712049586
48097000100,60-64,285,119.56169955299231
48097000100,65-69,321,116.15937327654622
48097000100,70-74,145,72.44998274671983
48097000100,75-79,81,45.617978911828175
48097000100,80-84,46,33.301651610693426
48097000200,50-54,307,60.14149981501958
48097000200,55-59,316,70.03570517957252
48097000200,60-64,262,59.321159799855565
48097000200,65-69,244,52.44044240850758
48097000200,70-74,236,67.35725647619564
48097000200,75-79,87,26.248809496813376
48097000200,80-84,85,33.015148038438355
48097000400,50-54,53,22.67156809750927
48097000400,55-59,110,48.703182647543684
48097000400,60-64,132,69.06518659932803
48097000400,65-69,43,28.53068523537421
48097000400,70-74,34,28.319604517012593
48097000400,75-79,19,96.88137075826292
48097000400,80-84,73,49.24428900898052
48097000500,50-54,136,68.963758598266665
48097000500,55-59,129,65.19202405202648
48097000500,60-64,162,82.85529554590944
48097000500,65-69,86,104.41743149493766
48097000500,70-74,159,63.702433234531945
48097000500,75-79,96,40.70626487409524
48097000500,80-84,129,55.60575509783138
48097000600,50-54,153,59.033888572581766
48097000600,55-59,296,103.47946656221224
48097000600,60-64,255,81.74350127074322
48097000600,65-69,174,85.45759182190895
48097000600,70-74,219,79.2464510246358
48097000600,75-79,154,55.44366510251645
48097000600,80-84,170,77.42092740338364
48097000700,50-54,769,134.80726983364065
48097000700,55-59,397,113.07077429645558
48097000700,60-64,528,162.7298374607435
48097000700,65-69,321,100.07497189607399
48097000700,70-74,391,100.44899203078147
48097000700,75-79,491,118.00423721205946
48097000700,80-84,198,79.64923100695951
48097000900,50-54,391,85.0411665018772
48097000900,55-59,469,104.63746938836012
48097000900,60-64,399,95.62426470305536
48097000900,65-69,234,67.92643079096678
48097000900,70-74,216,63.63961030678928
48097000900,75-79,114,37.53664875824692
48097000900,80-84,120,42.638011210655684
48097001100,50-54,387,135.79396157414365
48097001100,55-59,336,138.92443989449805
48097001100,60-64,478,142.64992113562488
48097001100,65-69,276,99.32270636667126
48097001100,70-74,219,77.07788269017254
48097001100,75-79,211,90.60353193998566
48097001100,80-84,20,97.29337079164233
48099010101,50-54,232,68.00735254367721
48099010101,55-59,302,88.52683209061533
48099010101,60-64,143,61.24540799113024
48099010101,65-69,160,52.80151512977634
48099010101,70-74,126,41.048751503547585
48099010101,75-79,123,47.80167361086848
48099010101,80-84,27,16.55294535724685
48099010102,50-54,131,51.478150704935004
48099010102,55-59,99,46.647615158762406
48099010102,60-64,176,69.21704992268884
48099010102,65-69,121,48.95916665957459
48099010102,70-74,157,82.13403679352427
48099010102,75-79,101,61.05735008989499
48099010102,80-84,60,35.608987629529715
48099010201,50-54,339,115.25623627379127
48099010201,55-59,243,113.95174417269794
48099010201,60-64,62,140.07141035914503
48099010201,65-69,47,168.87569392899618
48099010201,70-74,0,95
48099010201,75-79,0,95
48099010201,80-84,0,95
48099010202,50-54,543,192.50974001333023
48099010202,55-59,237,88.3911760301898
48099010202,60-64,335,137.7425134081704
48099010202,65-69,176,79.36623967405788
48099010202,70-74,266,126.17844506887855
48099010202,75-79,85,38.897300677553446
48099010202,80-84,97,42.80186911806539
48099010300,50-54,286,125.7179382586272
48099010300,55-59,113,56.85068161420758
48099010300,60-64,165,76.81145747868608
48099010300,65-69,135,73.74957626996917
48099010300,70-74,101,44.553338819890925
48099010300,75-79,132,78.10889834071403
48099010300,80-84,29,100.90094152187085
48099010400,50-54,266,105.152270541344
48099010400,55-59,414,204.08331631958552
48099010400,60-64,213,94.56743625582752
48099010400,65-69,135,61.68468205316454
48099010400,70-74,164,63.89053137985315
48099010400,75-79,185,65.76473218982953
48099010400,80-84,67,37.53664875824692
48099010501,50-54,20,99.62429422585637
48099010501,55-59,44,109.77249200050075
48099010501,60-64,19,167.0808187674456
48099010501,65-69,0,95
48099010501,70-74,0,95
48099010501,75-79,0,95
48099010501,80-84,0,95
48099010502,50-54,72,88.76936408468859
48099010502,55-59,13,97.082439194738
48099010502,60-64,77,197.92675412889486
48099010502,65-69,29,168.2260384126072
48099010502,70-74,30,101.24228365658294
