GEOID,Age,estimate,moe
48037011700,70-74,104,42.638011210655684
48037011700,75-79,86,35.22782990761707
48037011700,80-84,74,35.35533905932738
48039660100,50-54,468,115.43396380615195
48039660100,55-59,343,93.86160024205851
48039660100,60-64,286,86.98275691193054
48039660100,65-69,195,70.01428425685718
48039660100,70-74,99,46.66904755831214
48039660100,75-79,150,61.61168720299745
48039660100,80-84,34,33.24154027718932
48039660200,50-54,488,132.27622613304328
48039660200,55-59,197,90.13878188659973
48039660200,60-64,139,70.37755323965163
48039660200,65-69,61,52.54521862167861
48039660200,70-74,44,40.24922359499622
48039660200,75-79,50,42.485291572496
48039660200,80-84,61,54.78138369920935
48039660300,50-54,616,171.20747647226156
48039660300,55-59,545,154.7966407904254
48039660300,60-64,268,101.3064657363981
48039660300,65-69,288,118.033893437436
48039660300,70-74,118,72.00694410957877
48039660300,75-79,209,95.90099061010788
48039660300,80-84,119,66.03029607687671
48039660400,50-54,610,176.32356620712955
48039660400,55-59,443,151.64761785138597
48039660400,60-64,425,148.13844875656017
48039660400,65-69,236,110.73391531053167
48039660400,70-74,140,67.35725647619564
48039660400,75-79,95,53.41348144429457
48039660400,80-84,145,67.00746227100382
48039660500,50-54,529,136.8575902169843
48039660500,55-59,609,138.10503249338888
48039660500,60-64,310,94.50925880568528
48039660500,65-69,327,93.3702308018996
48039660500,70-74,216,85.61541917201598
48039660500,75-79,176,64.4437739428721
48039660500,80-84,106,48.16637831516918
48039660601,50-54,762,196.5807722031837
48039660601,55-59,740,202.20039564748632
48039660601,60-64,428,149.81989187020528
48039660601,65-69,508,172.3658898970443
48039660601,70-74,535,158.4929020492716
48039660601,75-79,318,114.20157617125956
48039660601,80-84,244,115.31261856362468
48039660602,50-54,1284,276.1756687327832
48039660602,55-59,1282,304.538995860957
48039660602,60-64,694,224.04240670016023
48039660602,65-69,395,175.31400400424377
48039660602,70-74,381,178.54971296532514
48039660602,75-79,66,79.6994353806851
48039660602,80-84,97,98.95453501482385
48039660701,50-54,876,261.01724080987447
48039660701,55-59,827,269.1189328159578
48039660701,60-64,927,258.92663053459756
48039660701,65-69,404,155.67915724335097
48039660701,70-74,175,114.61239025515522
48039660701,75-79,102,76.69419795525604
48039660701,80-84,31,52
48039660702,50-54,848,205.24375751773792
48039660702,55-59,447,143.69411957348845
48039660702,60-64,719,208.46582453726077
48039660702,65-69,304,140.9645345468143
48039660702,70-74,75,66.03029607687671
48039660702,75-79,85,68.963758598266665
48039660702,80-84,12,28.284271247461902
48039660801,50-54,349,135.60235986147143
48039660801,55-59,607,187.76847445724215
48039660801,60-64,274,126.19429464123962
48039660801,65-69,208,108.57255638511971
48039660801,70-74,121,70.292247083159893
48039660801,75-79,20,36.71511950137164
48039660801,80-84,101,68.0294054067798
48039660802,50-54,444,177.09884245810304
48039660802,55-59,324,150.3362896974646
48039660802,60-64,318,125.88486803424786
48039660802,65-69,85,59.682493245507096
48039660802,70-74,109,64.03124237432849
48039660802,75-79,87,66.12866246946176
48039660802,80-84,79,53.150729063673246
48039660900,50-54,396,163.35544068074378
48039660900,55-59,344,126.73200069437868
48039660900,60-64,206,108.75660899458019
48039660900,65-69,294,108.60478810807561
48039660900,70-74,122,78.81624198095213
48039660900,75-79,133,70.76722405181653
48039660900,80-84,30,39.35733730830886
48039661000,50-54,536,138.6578522839583
48039661000,55-59,369,136.4734406395618
48039661000,60-64,443,198.44898588806143
48039661000,65-69,367,146.8638825579659
48039661000,70-74,192,100.12492197250393
48039661000,75-79,112,67.08203932499369
48039661000,80-84,155,88.61715409558128
48039661100,50-54,145,83.24061508662703
48039661100,55-59,178,71.50524456289902
48039661100,60-64,100,62.23343153000644
48039661100,65-69,87,40.85339643163099
48039661100,70-74,108,53.75872022286245
48039661100,75-79,24,26
48039661100,80-84,9,18.384776310850235
48039661200,50-54,252,110.6752004741803
48039661200,55-59,254,88.72992730753249
48039661200,60-64,159,75.51158851461145
48039661200,65-69,179,79.28429857165919
48039661200,70-74,123,62.64982043070834
48039661200,75-79,78,56.462376853972415
48039661200,80-84,64,63.702433234531945
48039661300,50-54,235,81.60882305241266
48039661300,55-59,142,65.73431371817918
48039661300,60-64,56,35.24202037341219
48039661300,65-69,74,41.83300132670378
48039661300,70-74,91,48.79549159502341
48039661300,75-79,43,29.154759474226502
48039661300,80-84,35,27.202941017470888
48039661400,50-54,552,162.68988905276197
48039661400,55-59,362,124.27791436936813
48039661400,60-64,450,160.92544857790517
48039661400,65-69,241,84.01190391843289
48039661400,70-74,238,76.4198926981712
48039661400,75-79,209,79.39773296511683
48039661400,80-84,47,35.35533905932738
48039661501,50-54,253,108.2450922675019
48039661501,55-59,209,94.75230867899737
48039661501,60-64,141,71
48039661501,65-69,177,90.87904048789248
48039661501,70-74,229,108.4665847162157
48039661501,75-79,111,69.83552104767315
48039661501,80-84,64,44.204072210600685
48039661502,50-54,488,139.05394636614957
48039661502,55-59,223,85.63293758829018
48039661502,60-64,398,133.6899397860587
48039661502,65-69,252,103.85085459446157
48039661502,70-74,96,64.88451279003334
48039661502,75-79,98,54.91812087098393
48039661502,80-84,19,34.539832078341085
48039661601,50-54,420,123.2233744059949
48039661601,55-59,417,110.63453348751464
48039661601,60-64,351,113.81124724736128
48039661601,65-69,148,73.21885003194191
48039661601,70-74,75,36.76955262170047
48039661601,75-79,223,75.92759709091287
48039661601,80-84,112,52.81098370604357
48039661602,50-54,245,128.03515142334936
48039661602,55-59,200,110.60289327137876
48039661602,60-64,109,89.57120072880568
48039661602,65-69,110,77.1167945391923
48039661602,70-74,64,55.54277630799526
48039661602,75-79,7,15.811388300841896
48039661602,80-84,56,46.647615158762406
48039661700,50-54,190,78.10249675906654
48039661700,55-59,178,105.70241246064349
48039661700,60-64,215,80.76509146902515
48039661700,65-69,190,78.95568377260753
48039661700,70-74,73,52.80151512977634
48039661700,75-79,34,25.612496949731394
48039661700,80-84,24,20.248456731316587
48039661800,50-54,585,137.17871555019022
48039661800,55-59,639,148.73466307488647
48039661800,60-64,242,73.71566997592845
48039661800,65-69,304,114.9565135170687
48039661800,70-74,144,76.02631123499285
48039661800,75-79,78,52.009614495783374
48039661800,80-84,25,25.709920264364882
48039661900,50-54,1521,219.69524346239268
48039661900,55-59,850,146.74126890551273
48039661900,60-64,710,149.4456422917711
48039661900,65-69,398,116.26693425045661
48039661900,70-74,145,87.65842800324451
48039661900,75-79,73,43.18564576337837
48039661900,80-84,24,36.05551275463989
48039662000,50-54,452,163.02760502442524
48039662000,55-59,468,150.08331019803634
48039662000,60-64,302,101.3706071797935
48039662000,65-69,383,133.73481222179961
48039662000,70-74,258,97.62171889492625
48039662000,75-79,108,56.72741841473134
48039662000,80-84,210,85.9127464349732
48039662100,50-54,429,130.83195328359201
48039662100,55-59,375,111.04053313993049
48039662100,60-64,330,128.7400481590713
48039662100,65-69,265,84.4393273303382
48039662100,70-74,164,59.413803110051795
48039662100,75-79,102,77.07788269017254
48039662100,80-84,45,37.48332962798263
48039662200,50-54,600,203.2953516438583
48039662200,55-59,384,135.8712625980932
48039662200,60-64,226,90.97801932335085
48039662200,65-69,207,114.32847414358332
48039662200,70-74,135,68.60029154456998
48039662200,75-79,91,51.478150704935004
48039662200,80-84,71,48.27007354458868
48039662300,50-54,332,98.3107318658548
48039662300,55-59,145,71.84010022264724
48039662300,60-64,141,65.64297372910524
48039662300,65-69,144,62.30569797378086
48039662300,70-74,132,52.40229002629561
48039662300,75-79,87,59.682493245507096
48039662300,80-84,52,33.015148038438355
48039662400,50-54,484,115.42096863222038
48039662400,55-59,334,121.26417442921878
48039662400,60-64,296,84.20213774008353
48039662400,65-69,171,62.34580980306536
48039662400,70-74,247,84.62860036654276
48039662400,75-79,140,71.7007670809734
48039662400,80-84,85,45.27692569068709
48039662500,50-54,198,83.81527307120105
48039662500,55-59,198,62.433965115151864
48039662500,60-64,184,60.77005841695399
48039662500,65-69,90,41.689327171351664
48039662500,70-74,100,53.075418038862395
48039662500,75-79,60,48.02082881417188
48039662500,80-84,77,60.440052945046304
48039662600,50-54,261,100.80178569846865
48039662600,55-59,231,89.19641248391103
48039662600,60-64,176,74.85986908885161
48039662600,65-69,178,89.11228871485683
48039662600,70-74,93,55.80322571321482
48039662600,75-79,65,48.46648326421054
48039662600,80-84,46,50.92150822589606
48039662700,50-54,205,91.0659101969557
48039662700,55-59,123,62.68173577685928
48039662700,60-64,99,67.90434448545984
48039662700,65-69,206,103.72559954032563
48039662700,70-74,40,36.89173349139343
48039662700,75-79,69,59.43904440685432
48039662700,80-84,48,44.27188724235731
48039662800,50-54,420,130.17680284904833
48039662800,55-59,360,132.01893803541975
48039662800,60-64,296,111.59749101122301
48039662800,65-69,152,81.50460109711598
48039662800,70-74,318,147.92227688891217
48039662800,75-79,177,88.0056816347672
48039662800,80-84,103,59.50630218724736
48039662900,50-54,442,114.80853626799707
48039662900,55-59,311,97.62171889492625
48039662900,60-64,240,89.90550594930212
48039662900,65-69,238,87.36704184073076
48039662900,70-74,173,67.62396025078685
48039662900,75-79,107,55.47071299343465
48039662900,80-84,87,49.39635614091387
48039663000,50-54,436,114.21471008587291
48039663000,55-59,236,82.80700453464067
48039663000,60-64,117,50.83306010855534
48039663000,65-69,300,112.56109452204167
48039663000,70-74,77,48.60041152089147
48039663000,75-79,40,42.05948168962618
48039663000,80-84,55,45.221676218380054
48039663100,50-54,613,156.82155464093577
48039663100,55-59,467,120.10412149464314
48039663100,60-64,491,151.97039185315012
48039663100,65-69,283,103.3779473582253
48039663100,70-74,190,74.4043009509531
48039663100,75-79,126,81.34494452638098
48039663100,80-84,38,29.068883707497267
48039663200,50-54,473,123.98790263570072
48039663200,55-59,249,83.6301381082203
48039663200,60-64,276,99.70456358662827
48039663200,65-69,108,62.63385665915839
48039663200,70-74,145,67.89698078707183
48039663200,75-79,113,47.38143096192854
48039663200,80-84,62,37.16180835212409
48039663300,50-54,159,66.48308055437865
48039663300,55-59,143,59.36328831862332
48039663300,60-64,111,47.93745925682754
48039663300,65-69,85,40.0374824383352
48039663300,70-74,32,23.345235059857504
48039663300,75-79,23,19.4164878389476
48039663300,80-84,44,32.984845004941285
48039663400,50-54,388,128.14054783713078
48039663400,55-59,302,138.92443989449805
48039663400,60-64,485,168.76907299620981
48039663400,65-69,289,129.7882891481354
48039663400,70-74,145,69.65629906907199
48039663400,75-79,211,96.17692030835673
48039663400,80-84,75,55.71355310873648
48039663500,50-54,441,139.8177385026664
48039663500,55-59,318,130.91982279242512
48039663500,60-64,153,78.09609465267773
48039663500,65-69,202,118.27933040053955
48039663500,70-74,146,74.81310045707235
48039663500,75-79,59,32.202484376209235
48039663500,80-84,104,51.66236541235796
48039663600,50-54,471,94.92101980067429
48039663600,55-59,303,81.05553651663777
48039663600,60-64,310,80.52949770115296
48039663600,65-69,203,77.54998388136518
48039663600,70-74,101,43.18564576337837
48039663600,75-79,232,62.369864518050704
48039663600,80-84,91,47.01063709417264
48039663700,50-54,206,81.05553651663777
48039663700,55-59,285,112.89818421923357
48039663700,60-64,214,101.07917688624102
48039663700,65-69,163,66.88049042882386
48039663700,70-74,70,45.18849411078001
48039663700,75-79,33,27.80287754891569
48039663700,80-84,20,23.853720883753127
48039663800,50-54,467,177.74701122663075
48039663800,55-59,248,91.02197536858887
48039663800,60-64,238,104.95237014951115
48039663800,65-69,157,75.07995737878386
48039663800,70-74,131,70.178344238091
48039663800,75-79,184,77.6659513557904
48039663800,80-84,67,58.872744118140105
48039663900,50-54,97,52.630789467763066
48039663900,55-59,81,42.5205832509386
48039663900,60-64,153,60.67948582511226
48039663900,65-69,105,65.89385403814228
48039663900,70-74,74,39.05124837953327
48039663900,75-79,33,31.906112267087632
48039663900,80-84,45,29.154759474226502
48039664000,50-54,225,104.38869670610895
48039664000,55-59,307,111.22050170719426
48039664000,60-64,173,77.05193054038295
48039664000,65-69,105,61.0163912403872
48039664000,70-74,98,65.05382386916237
48039664000,75-79,78,48.60041152089147
48039664000,80-84,51,40
48039664100,50-54,298,130.29965464267354
48039664100,55-59,468,131.04579352272242
48039664100,60-64,470,178.21896644296868
48039664100,65-69,170,84.8999411071645
48039664100,70-74,159,96.13532129243653
48039664100,75-79,159,70.9365914038728
48039664100,80-84,17,30.805843601498726
48039664200,50-54,203,52.49761899362675
48039664200,55-59,169,49.4064773081425
48039664200,60-64,130,37.72267222772003
48039664200,65-69,128,37.49666651850535
48039664200,70-74,127,39.81205847478876
48039664200,75-79,95,37.44329045369811
48039664200,80-84,26,19.235384061671343
48039664300,50-54,412,108.40664186294121
48039664300,55-59,436,147.73286702694156
48039664300,60-64,200,77.03895118704564
48039664300,65-69,214,82.78888814327681
48039664300,70-74,77,55.94640292279746
48039664300,75-79,76,42.5205832509386
48039664300,80-84,75,43.840620433565945
48039664400,50-54,490,139.8177385026664
48039664400,55-59,292,117.41379816699569
48039664400,60-64,234,107.65686229869418
48039664400,65-69,111,99.18165152889924
48039664400,70-74,226,122.4499897917513
48039664400,75-79,33,42.04759208325728
48039664400,80-84,48,47.43416490252569
48039664501,50-54,533,147.18695594379278
48039664501,55-59,416,123.79418403139947
48039664501,60-64,409,143.9096939055879
48039664501,65-69,272,108.61859877571612
48039664501,70-74,196,59.81638571495272
48039664501,75-79,115,65.14598989960932
48039664501,80-84,60,41.593268686170845
48039990000,50-54,0,13
48039990000,55-59,0,13
48039990000,60-64,0,13
48039990000,65-69,0,13
48039990000,70-74,0,13
48039990000,75-79,0,13
48039990000,80-84,0,13
48041000101,50-54,768,204.89997559785115
48041000101,55-59,553,194.3707796969493
48041000101,60-64,327,124.38247464976727
48041000101,65-69,303,111.38671374989029
48041000101,70-74,142,76.21679604916491
48041000101,75-79,198,85.44588931013593
48041000101,80-84,151,84.21995013059554
48041000102,50-54,371,130.87398519186308
48041000102,55-59,288,105.47511554864494
48041000102,60-64,497,160.04374402018968
48041000102,65-69,207,100.86129089001389
48041000102,70-74,188,82.73451516749222
48041000102,75-79,204,90.50966799187809
48041000102,80-84,87,63.51377803280167
48041000103,50-54,108,101.13851887386922
48041000103,55-59,114,88.95504482602435
48041000103,60-64,76,45.13313638558703
48041000103,65-69,40,39.534794801541594
48041000103,70-74,38,45.27692569068709
48041000103,75-79,42,49.24428900898052
48041000103,80-84,38,35.510561809129406
48041000201,50-54,257,102.41581909060729
48041000201,55-59,361,142.00352108310554
48041000201,60-64,153,79.61155694998057
48041000201,65-69,98,56.4889369699944
48041000201,70-74,32,34.9857113690718
48041000201,75-79,149,85.44588931013593
48041000201,80-84,45,47.53945729601885
48041000202,50-54,422,97.62171889492625
48041000202,55-59,367,99.70456358662827
48041000202,60-64,202,80.46117075956576
48041000202,65-69,204,81.05553651663777
48041000202,70-74,77,42.42640687119285
48041000202,75-79,48,36.24913792078372
48041000202,80-84,37,33.61547262794322
48041000300,50-54,394,141.60508465447137
48041000300,55-59,315,106.83164325236227
48041000300,60-64,256,102.67424214475605
48041000300,65-69,84,54.8270006474912
48041000300,70-74,191,92.84934033152847
48041000300,75-79,205,95.90099061010788
48041000300,80-84,23,24.20743687382041
48041000400,50-54,297,103.24727599312246
48041000400,55-59,186,69.40461079784254
48041000400,60-64,210,74.83982896827064
48041000400,65-69,197,90.12213934433647
48041000400,70-74,155,73.23933369440222
48041000400,75-79,14,23.853720883753127
48041000400,80-84,11,22.20360331117452
48041000500,50-54,245,114.58621208504974
48041000500,55-59,303,92.65527507918802
48041000500,60-64,221,93.67496997597597
48041000500,65-69,153,60.30754513325841
48041000500,70-74,63,43.46262762420146
48041000500,75-79,74,42.5440947723653
48041000500,80-84,53,44.553338819890925
48041000603,50-54,297,100.89598604503551
48041000603,55-59,329,93.23089616645332
48041000603,60-64,179,83.67795408588812
48041000603,65-69,183,85.9127464349732
48041000603,70-74,37,28.42534080710379
48041000603,75-79,38,37.16180835212409
48041000603,80-84,22,24.166091947189145
48041000604,50-54,344,123.06502346320826
48041000604,55-59,160,79.84985911070852
48041000604,60-64,120,56.24944444170093
48041000604,65-69,130,70.8660708661063
48041000604,70-74,26,23.769728648009426
48041000604,75-79,66,45.221676218380054
48041000604,80-84,8,22.20360331117452
48041000700,50-54,167,70.2353187506115
48041000700,55-59,133,62.96824596572466
48041000700,60-64,113,49.628620774710235
48041000700,65-69,87,59.262129560116215
48041000700,70-74,57,42.42640687119285
48041000700,75-79,84,56.293871780150276
48041000700,80-84,12,22.20360331117452
48041000800,50-54,307,124.57929201917949
48041000800,55-59,265,120.20815280171308
48041000800,60-64,277,114.62547709824373
48041000800,65-69,210,100.66280345788111
48041000800,70-74,166,86.31338250816034
48041000800,75-79,201,81.21576201698781
48041000800,80-84,193,77.20103626247513
48041000900,50-54,180,100.84641788382967
48041000900,55-59,90,55.569775957799216
48041000900,60-64,74,43.12771730569565
48041000900,65-69,86,50.34878350069642
48041000900,70-74,60,51.884487084291386
48041000900,75-79,13,15.652475842498529
48041000900,80-84,0,13
48041001000,50-54,176,92.65527507918802
48041001000,55-59,62,41.677331968349414
48041001000,60-64,93,55.11805511808268
48041001000,65-69,70,57.51521537819362
48041001000,70-74,79,57.48912940721924
48041001000,75-79,55,45.60701700396552
48041001000,80-84,62,48.010415536631214
48041001100,50-54,294,122.3315167894194
48041001100,55-59,154,77.10382610480494
48041001100,60-64,149,79.06958960308319
48041001100,65-69,224,110.45361017187261
48041001100,70-74,170,77.79460135510689
48041001100,75-79,133,57.38466694161429
48041001100,80-84,159,77.00649323271382
48041001301,50-54,107,64.00781202322104
48041001301,55-59,43,31.76476034853718
48041001301,60-64,30,36.75595189897821
48041001301,65-69,23,29.715315916207253
48041001301,70-74,52,23.323807579381203
48041001301,75-79,17,20.248456731316587
48041001301,80-84,0,13
48041001302,50-54,199,82.92767933567175
48041001302,55-59,72,48.877397639399746
48041001302,60-64,129,69.44062211702888
48041001302,65-69,61,46.776062254106
48041001302,70-74,195,50.44799302251776
48041001302,75-79,33,31.38470965295043
48041001302,80-84,28,27.730849247724095
48041001303,50-54,138,82.09750300709517
48041001303,55-59,42,47.12748667179272
48041001303,60-64,0,18
48041001303,65-69,47,45.0111097397076
48041001303,70-74,57,35
48041001303,75-79,0,18
48041001303,80-84,0,18
48041001400,50-54,11,12.649110640673518
48041001400,55-59,15,28.178005607210743
48041001400,60-64,14,24.55605831561735
48041001400,65-69,0,13
48041001400,70-74,0,13
48041001400,75-79,0,13
48041001400,80-84,0,13
48041001601,50-54,161,93.15041599477696
48041001601,55-59,81,45.45327270945405
48041001601,60-64,184,80.96295449154508
48041001601,65-69,94,63.694583757176716
48041001601,70-74,40,26.832815729997478
48041001601,75-79,36,23.600847442411894
48041001601,80-84,68,39.21734310225516
48041001604,50-54,112,77.6659513557904
48041001604,55-59,95,72.56031973468694
48041001604,60-64,149,74.39758060582346
48041001604,65-69,147,74.42445834535849
48041001604,70-74,68,57.48912940721924
48041001604,75-79,18,37.33630940518894
48041001604,80-84,17,30.870698080866262
48041001605,50-54,42,38.41874542459709
48041001605,55-59,106,66.48308055437865
48041001605,60-64,41,42
48041001605,65-69,0,13
48041001605,70-74,73,57.271284253105414
48041001605,75-79,0,13
48041001605,80-84,0,13
48041001606,50-54,111,83.6301381082203
48041001606,55-59,86,49.678969393496885
48041001606,60-64,31,35.53871128783372
48041001606,65-69,108,72.03471385380801
48041001606,70-74,37,50.695167422546305
48041001606,75-79,54,41.617304093369626
48041001606,80-84,23,40.162171256046406
48041001701,50-54,56,68.15423684555495
48041001701,55-59,49,42.01190307520001
48041001701,60-64,0,13
48041001701,65-69,32,44.30575583375144
48041001701,70-74,7,18.384776310850235
48041001701,75-79,0,13
48041001701,80-84,0,13
48041001702,50-54,40,35.4682957019364
48041001702,55-59,49,43.965895873961216
48041001702,60-64,52,49.02040391510457
48041001702,65-69,59,44.50842616853577
48041001702,70-74,0,13
48041001702,75-79,0,13
48041001702,80-84,39,42.05948168962618
48041001801,50-54,202,107.56393447619885
48041001801,55-59,173,94.847245611035
48041001801,60-64,102,49.22397789695587
48041001801,65-69,120,63.43500610861482
48041001801,70-74,121,67.80117993073571
48041001801,75-79,83,55
48041001801,80-84,10,22.20360331117452
48041001803,50-54,282,119.01680553602503
48041001803,55-59,221,95.46203433826454
48041001803,60-64,344,124.2095004417939
48041001803,65-69,48,42.661458015403085
48041001803,70-74,86,41.10960958218893
48041001803,75-79,35,38.47076812334269
48041001803,80-84,62,40.311288741492746
48041001804,50-54,30,29.966648127543394
48041001804,55-59,7,18.384776310850235
48041001804,60-64,27,34.336569426778794
48041001804,65-69,20,26
48041001804,70-74,0,13
48041001804,75-79,0,13
48041001804,80-84,0,13
48041001900,50-54,441,124.32618388738553
48041001900,55-59,309,113.84638773364749
48041001900,60-64,320,107.58252646224665
48041001900,65-69,170,72.49137879775773
48041001900,70-74,417,92.41753080449618
48041001900,75-79,395,121.79490958164057
48041001900,80-84,226,86.82165628459296
48041002001,50-54,382,122.34786471369249
48041002001,55-59,263,91.28526715741155
48041002001,60-64,413,105.8772874605314
48041002001,65-69,240,76.8505042273634
48041002001,70-74,171,63.12685640834652
48041002001,75-79,133,57.42821606144492
48041002001,80-84,83,43.18564576337837
48041002002,50-54,413,116.51609330903607
48041002002,55-59,368,129.84991336154215
48041002002,60-64,313,112.43664882946307
48041002002,65-69,134,66.16645675869307
48041002002,70-74,133,59.405386961116584
48041002002,75-79,65,45.60701700396552
48041002002,80-84,149,78.7210264160726
48041002006,50-54,84,46.52956049652737
48041002006,55-59,114,60.60528029800704
48041002006,60-64,105,74.55199527846321
48041002006,65-69,55,43.30127018922193
48041002006,70-74,50,39.21734310225516
48041002006,75-79,45,41.048751503547585
48041002006,80-84,59,37.44329045369811
48041002007,50-54,175,94.26027795418386
48041002007,55-59,113,70.83078426785913
48041002007,60-64,27,52.306787322488084
48041002007,65-69,0,18
48041002007,70-74,129,78.24321056807422
48041002007,75-79,40,32.449961479175904
48041002007,80-84,0,18
48041002008,50-54,214,94.76286192385707
48041002008,55-59,277,127.534309109353
48041002008,60-64,149,99.83486364992943
48041002008,65-69,47,50.08991914547278
48041002008,70-74,23,27.586228448267445
48041002008,75-79,46,42.43819034784589
48041002008,80-84,12,26.90724809414742
48041002009,50-54,215,99.76472322419383
48041002009,55-59,294,90.68627239003708
48041002009,60-64,399,127.55391017134677
48041002009,65-69,235,98.05610638812863
48041002009,70-74,157,65.86349520030045
48041002009,75-79,122,51.61395160225576
48041002009,80-84,66,45.27692569068709
48041002010,50-54,249,91.02197536858887
48041002010,55-59,180,62.48199740725323
48041002010,60-64,219,66.9850729640567
48041002010,65-69,166,51.088159097779204
48041002010,70-74,9,19.849433241279208
48041002010,75-79,35,31.827660925679098
48041002010,80-84,12,22.20360331117452
48041002011,50-54,137,64.4437739428721
48041002011,55-59,164,61.5223536610881
48041002011,60-64,161,69.21704992268884
48041002011,65-69,109,54.8270006474912
48041002011,70-74,107,57.42821606144492
48041002011,75-79,91,47.50789408087881
48041002011,80-84,12,22.20360331117452
48041002012,50-54,68,92.76313923105448
48041002012,55-59,0,18
48041002012,60-64,12,36.51027252705737
48041002012,65-69,0,18
48041002012,70-74,0,18
48041002012,75-79,0,18
48041002012,80-84,43,69.3757882838098
48041002013,50-54,265,94.17536832951598
48041002013,55-59,239,126.73200069437868
48041002013,60-64,385,139.7676643576761
48041002013,65-69,154,77.1167945391923
48041002013,70-74,48,62.76941930590086
48041002013,75-79,19,34.539832078341085
48041002013,80-84,72,52.630789467763066
48041002014,50-54,59,47.16990566028302
48041002014,55-59,50,50.08991914547278
48041002014,60-64,128,67.92643079096678
48041002014,65-69,26,24.041630560342615
48041002014,70-74,41,26.90724809414742
48041002014,75-79,26,26.90724809414742
48041002014,80-84,0,13
48041002015,50-54,0,20
48041002015,55-59,11,25
48041002015,60-64,10,37.749172176353746
48041002015,65-69,0,20
48041002015,70-74,0,20
48041002015,75-79,0,20
48041002015,80-84,0,20
48041980000,50-54,0,13
48041980000,55-59,0,13
48041980000,60-64,0,13
48041980000,65-69,0,13
48041980000,70-74,0,13
48041980000,75-79,0,13
48041980000,80-84,0,13
48043950300,50-54,215,77.23341245859851
48043950300,55-59,399,110.75197515168747
48043950300,60-64,278,101.96568050084302
48043950300,65-69,239,93.37558567420072
48043950300,70-74,136,68.6804193347711
48043950300,75-79,76,46.010868281309364
48043950300,80-84,123,66.85057965343307
48043950400,50-54,162,66.2872536767062
48043950400,55-59,81,46.87216658103186
48043950400,60-64,58,51.75905717843013
48043950400,65-69,38,33.31666249791537
48043950400,70-74,97,52.20153254455275
48043950400,75-79,20,24.596747752497688
48043950400,80-84,0,13
48043950500,50-54,266,65.06919393998976
48043950500,55-59,373,96.89685237405806
48043950500,60-64,205,67.72001181334805
48043950500,65-69,308,100.68266980965493
48043950500,70-74,119,51.24451190127583
48043950500,75-79,135,59.464274989274024
48043950500,80-84,122,57.4543296888929
48045950200,50-54,117,33.61547262794322
48045950200,55-59,99,29.698484809834994
48045950200,60-64,90,26.664583251946766
48045950200,65-69,99,27.53179979587241
48045950200,70-74,110,31.38470965295043
48045950200,75-79,75,26.248809496813376
48045950200,80-84,61,21.2602916254693
48047950100,50-54,191,77.6659513557904
48047950100,55-59,102,53.600373133029585
48047950100,60-64,81,42.07136793592526
48047950100,65-69,172,81.88406438373708
48047950100,70-74,68,33.94112549695428
48047950100,75-79,88,58.137767414994535
48047950100,80-84,52,41.677331968349414
48047950200,50-54,373,108.90362712049586
48047950200,55-59,264,94.15412895885129
48047950200,60-64,187,95.25229656024048
48047950200,65-69,81,63.75735251718032
48047950200,70-74,381,129.3213052826177
48047950200,75-79,138,76.05918747922567
48047950200,80-84,137,68.4470598345904
48049950100,50-54,143,53.75872022286245
48049950100,55-59,180,69.20260110718382
48049950100,60-64,180,74.22937423958254
48049950100,65-69,129,52.24940191045253
48049950100,70-74,194,62.625873247404705
48049950100,75-79,93,45.880278987817846
48049950100,80-84,51,31.064449134018133
48049950200,50-54,310,94.17536832951598
48049950200,55-59,514,133.5440002396214
48049950200,60-64,238,84.22588675698226
48049950200,65-69,341,118.28778466096996
48049950200,70-74,209,81.68843247363729
48049950200,75-79,132,63.00793600809346
48049950200,80-84,103,63.12685640834652
48049950300,50-54,200,59.20304046246274
48049950300,55-59,329,87.78382538941898
48049950300,60-64,170,63.103090257134
48049950300,65-69,185,48.92851929090027
48049950300,70-74,220,85.44003745317531
48049950300,75-79,92,33.301651610693426
48049950300,80-84,57,23.323807579381203
48049950500,50-54,199,72.86288492778748
48049950500,55-59,278,111.75866856758807
48049950500,60-64,255,87.76103919165953
48049950500,65-69,231,74.43789357578571
48049950500,70-74,141,55.90169943749474
48049950500,75-79,86,40.45985664828782
48049950500,80-84,84,49.73932046178355
48049950600,50-54,129,74.81310045707235
48049950600,55-59,180,90.27181176868004
48049950600,60-64,285,106.49413129370087
48049950600,65-69,78,49.59838707054898
48049950600,70-74,87,54.57105459856901
48049950600,75-79,142,67.23094525588644
48049950600,80-84,75,46.861498055439924
48049950700,50-54,101,41.182520563948
48049950700,55-59,35,29.5296461204668
48049950700,60-64,28,26.13426869074396
48049950700,65-69,19,28.21347195933177
48049950700,70-74,32,34.88552708502482
48049950700,75-79,8,17.029386365926403
48049950700,80-84,27,26.419689627245813
48049950800,50-54,147,69.46221994724903
48049950800,55-59,200,77.78174593052023
48049950800,60-64,45,40.049968789001575
48049950800,65-69,92,47.57099956906519
48049950800,70-74,50,34.40930106817051
48049950800,75-79,22,21.18962010041709
48049950800,80-84,36,29.206163733020468
48049950900,50-54,421,115.80155439371269
48049950900,55-59,325,107.71258050942797
48049950900,60-64,179,86.76981041814025
48049950900,65-69,268,132.77801022759755
48049950900,70-74,168,82.00609733428362
48049950900,75-79,55,51.86520991955976
48049950900,80-84,101,62.48199740725323
48049951000,50-54,110,56.08029957123981
48049951000,55-59,59,34.058772731852805
