GEOID,pov_pop,pov_pop_se,pov_rate,pov_rate_se,median_income,median_income_se,per_capita_income,per_capita_income_se,nativity,nativity_se,npoor,nforeign_born,pop,pop_se,api,api_se,asian,asian_se,black,black_se,latino,latino_se,white,white_se,nasian,nblack,nlatino,nPI,nwhite
48201554100,10495,389.6656534954407,0.057074797522629825,0.02295578312807071,110399.75132960748,7075.396305832736,37112.134275206605,1953.032501333578,0.1257229543946146,0.021556924506887738,10495,1326,10547,392.7051671732523,0.10666540248411871,0.025479556278118227,0.10666540248411871,0.024405448839610894,0.06428368256376221,0.02101710928481411,0.1135868019341993,0.031359081594587106,0.6825637622072628,0.0333879516607843,1125,678,1198,0,7199
48201554200,4958,361.70212765957444,0.09499798305768455,0.03724737126681975,75199.05344066524,4997.763808123277,29373.438581689872,2127.617379976528,0.20333869670152857,0.046567549161475326,4958,1011,4972,362.9179331306991,0.04022526146419952,0.023850278823621736,0.04022526146419952,0.018103226605171822,0.050683829444891394,0.012675808412301051,0.34332260659694286,0.05962620097206337,0.5641592920353983,0.03209146160165619,200,252,1707,0,2805
48201554300,11832,409.72644376899694,0.04006085192697769,0.016846290931062775,108981.66573131907,6890.669567019656,48093.360147666834,2990.3999130211464,0.08149632598530394,0.013811407226432641,11832,976,11976,421.27659574468083,0.05594522378089512,0.015668502032501457,0.05594522378089512,0.014280903418497153,0.04642618570474282,0.016518010291451352,0.09026386105544422,0.015619194641755365,0.7939211756847028,0.013134788047480894,670,556,1081,0,9508
48201554400,30215,601.2158054711247,0.020221744166804567,0.004630092863150208,121910.07804714338,2745.546431770868,46347.565692631106,1272.0790327677162,0.10580598391986293,0.010716220605831337,30215,3211,30348,603.0395136778116,0.055226044549887963,0.00850810313488515,0.055226044549887963,0.008118876894431125,0.08425596414920258,0.01305347874658481,0.13730723606168446,0.011869333825358498,0.7053512587320416,0.017157212612032926,1676,2557,4167,0,21406
48201554500,10628,364.1337386018237,0.0315205118554761,0.01460286657921472,144809.1812880762,9155.926477876517,50653.06423600591,2737.5778273514807,0.09070380127963869,0.019082420430482715,10628,964,10628,364.1337386018237,0.02521640948438088,0.009878060626373598,0.02521640948438088,0.00669386655354713,0.05287918705306737,0.017926120613993922,0.14631162965750846,0.030245646569685373,0.7610086563793752,0.01840770752833142,268,562,1555,0,8088
48201554600,4795,192.70516717325228,0.004379562043795621,0.0029105877117605932,134092.5058381538,5840.987039411216,58771.902203349535,4999.937063874019,0.07917098445595855,0.02109991421156802,4795,382,4825,190.27355623100303,0.05077720207253886,0.04321251032511783,0.05077720207253886,0.04014096234406631,0.01595854922279793,0.008796832132916621,0.12746113989637306,0.05065125284036077,0.7964766839378238,0.029864437228040098,245,77,615,0,3843
48201554700,6811,282.67477203647417,0.030098370283365143,0.019417031738470137,107963.9807725474,9821.667156187184,42208.90074905494,2903.4696829914615,0.15974159447951844,0.027929909548537614,6811,1088,6811,282.67477203647417,0.1264131551901336,0.031542935770730904,0.1264131551901336,0.029435885729359075,0.036558508295404496,0.009247932916782818,0.1334605784759947,0.03463636667989007,0.6803699897225077,0.027035394588872125,861,249,909,0,4634
48201554800,22147,547.112462006079,0.04081816950377026,0.010767611286926134,104075.56622866918,6279.984701061123,41670.266555419345,1603.8627440476787,0.16083916083916083,0.016430988161219663,22147,3565,22165,549.5440729483282,0.06893751409880443,0.008847006224648925,0.06893751409880443,0.00813248438289073,0.0564403338596887,0.009358008216238715,0.22688923979246559,0.020781707376988513,0.6273404015339499,0.010971038445198342,1528,1251,5029,0,13905
48201554900,21091,523.4042553191489,0.033663648001517235,0.011787802431192297,112101.45404755356,4937.637065686078,40570.356465318335,1309.0243805303319,0.11619218764778208,0.015104625056623815,21091,2457,21146,523.4042553191489,0.056322708786531735,0.010776175560674143,0.056322708786531735,0.01013885083973635,0.0799205523503263,0.014004939654618008,0.1822566915728743,0.023225446024895742,0.6523219521422491,0.016093658977922164,1191,1690,3854,0,13794
48201555000,7212,315.5015197568389,0.06198003327787022,0.026412684717751857,87717.53176841291,4691.334747268639,30439.981951831152,1556.051117531352,0.11088125775755069,0.023162993796447085,7212,804,7251,318.54103343465044,0.027996138463660183,0.016176385806175076,0.027996138463660183,0.012178269165183102,0.08247138325748173,0.021664461554491102,0.18231968004413185,0.04003534549592874,0.677561715625431,0.037705626125353574,203,598,1322,0,4913
48201555100,6512,308.8145896656535,0.049754299754299756,0.021246806442775563,89051.008898232,5182.490546936356,33023.51941157003,1678.477858156491,0.152487714987715,0.02601716478128914,6512,993,6512,308.8145896656535,0.07401719901719901,0.012078133535300066,0.06864250614250614,0.011399952074605185,0.07816339066339066,0.020864005340000602,0.28455159705159705,0.04253255935173797,0.5712530712530712,0.023901352251220483,447,509,1853,35,3720
48201555200,4953,322.7963525835866,0.11508176862507571,0.04429019087474447,69306.25236206342,5702.623089947301,29640.37234136769,1831.3301792920195,0.1606473258338267,0.03966892003737508,4953,814,5067,334.95440729483283,0.03157686994276692,0.023487215174524043,0.03157686994276692,0.01787446582899298,0.02664298401420959,0.011381938963276626,0.30965068087625813,0.05523585356093967,0.6327215314781922,0.020972083897156074,160,135,1569,0,3206
48201555300,8539,363.5258358662614,0.030682749736503104,0.015678964831528457,119328.92392454448,5183.214965519936,45047.455282771734,2600.6627150547274,0.0742950742950743,0.013547271686951174,8539,635,8547,361.09422492401217,0.02457002457002457,0.012286262423126158,0.02457002457002457,0.008328272455403133,0.05276705276705277,0.016421423114748885,0.13045513045513046,0.011239332015467651,0.7767637767637767,0.024996274389578903,210,451,1115,0,6639
48201555400,9785,251.06382978723403,0.08288196218702094,0.0197037613620645,55095.60466492959,6949.3474722896935,30289.83171201238,2181.2243551614997,0.12746858168761221,0.02387479578651,9785,1278,10026,196.35258358662614,0.006582884500299222,0.008489754381950798,0.006582884500299222,0.0035750012718884974,0.08777179333732296,0.025589933330016697,0.15110712148414124,0.02535421488590788,0.7372830640335128,0.03099888332512411,66,880,1515,0,7392
48201555500,17479,550.7598784194529,0.04977401453172378,0.014977429288696676,106327.81982595076,4468.213823525783,38394.36965651612,1455.3569344136342,0.1266278272789582,0.022628347602873872,17479,2217,17508,548.3282674772037,0.040038839387708476,0.012050371307169227,0.040038839387708476,0.01121457488234898,0.02924377427461732,0.006848594081002706,0.22446881425633997,0.029699437454730724,0.6955677404615033,0.015137212080340192,701,512,3930,0,12178
48201555600,4258,323.40425531914894,0.04415218412400188,0.021295424945936964,88868.6836070235,9278.353218501657,41733.424989628824,2833.201080384133,0.13715359323626117,0.034930250913700354,4258,584,4258,323.40425531914894,0.019962423673085955,0.021607057652447588,0.019962423673085955,0.011752277617492847,0.016674495068107094,0.013073382241338371,0.22616251761390324,0.05416269726108093,0.7296852982620948,0.011872465599515162,85,71,963,0,3107
48201555700,12454,274.16413373860183,0.0059418660671270275,0.00443995162441399,127437.0368747582,5728.702158956207,40492.89800826897,1200.3615929932266,0.08551469407419303,0.01361725238316932,12454,1065,12454,274.16413373860183,0.03372410470531556,0.011212036389324586,0.03372410470531556,0.009342422781060917,0.04625020073871849,0.01147451261254994,0.11345752368716878,0.01517151169382604,0.7995021679781597,0.02033681746170701,420,576,1413,0,9957
48201555800,4994,301.5197568389058,0.12595114136964358,0.03397312924222028,65422.604492465165,3621.3684993199395,25165.65686105427,3066.46386429712,0.09996064541519087,0.020471384115828162,4994,508,5082,302.12765957446805,0.004132231404958678,0.015436750250169317,0.004132231404958678,0.0027402425188162837,0.1511216056670602,0.023073679594552483,0.3187721369539551,0.03679440295664692,0.4643841007477371,0.04718212892403709,21,768,1620,0,2360
48201555900,1388,293.6170212765957,0.015129682997118156,0.010928200307330053,69747.16973295981,4805.792883474391,28340.261931508318,6249.559120550733,0.0670028818443804,0.0275301215195888,1388,93,1388,293.6170212765957,0,0.07866170406409391,0,0.05562222436341021,0,0.05562222436341021,0.3818443804034582,0.2152793255133767,0.61815561959654175,0.16887689856211258,0,0,530,0,858
48203020101,7570,405.4711246200608,0.15970937912813737,0.030294609192119657,47248.467131543744,7352.124204760565,28056.644811850634,1574.1615821208698,0.03381770145310436,0.01589113542535859,7570,256,7570,405.4711246200608,0,0.014423044285463983,0,0.010198632419605466,0.23606340819022456,0.03013891820133471,0.0607661822985469,0.02484259665638208,0.6922060766182299,0.017206992022928462,0,1787,460,0,5240
48203020102,5138,355.01519756838906,0.17477617750097313,0.035383492602038706,53771.66088367041,3735.8266355256906,25480.2573635317,1413.3406565659536,0.03726588144429427,0.014662108459338706,5138,193,5179,358.0547112462006,0,0.021081761969678,0,0.014907056848119979,0.21162386561112184,0.03561177503425097,0.05618845336937633,0.019931433405483086,0.7213747827765978,0.022463387121858257,0,1096,291,0,3736
48203020200,6817,310.63829787234044,0.18101804312747544,0.038633540078811195,49916.61305975193,3801.0243080479536,22306.84396164764,1636.4615803088102,0.005240174672489083,0.0041588116872133376,6817,36,6870,322.18844984802433,0,0.01589264122866992,0,0.011237794383757405,0.14366812227074235,0.023934443641515386,0.03158660844250364,0.01505851702774887,0.8197962154294032,0.015387686540558184,0,987,217,0,5632
48203020300,7157,359.2705167173252,0.14656979181221183,0.03794005278422726,51646.915823377785,2715.845269844059,29292.405118930532,2045.0336614483274,0.07024620948671581,0.015183222179034396,7157,505,7189,361.70212765957444,0.005981360411740158,0.01277958764688389,0.005981360411740158,0.0069273964983072546,0.1870913896230352,0.032575847867862384,0.12171372930866602,0.011588252120794586,0.690638475448602,0.026944924556380655,43,1345,875,0,4965
48201511500,6871,347.72036474164133,0.12327172172900597,0.04388412288740719,65004.32882439859,3757.5591930331116,35628.506905568735,2507.2127177728166,0.2456802671700305,0.039444455650060634,6871,1692,6887,348.32826747720367,0.010744881661100625,0.012101139325375708,0.010744881661100625,0.004557657767369127,0.022506171046899958,0.009642539615145976,0.5357920720197473,0.0420766550965675,0.42209960795702045,0.020840678530014655,74,155,3690,0,2907
48201511600,5007,342.85714285714283,0.2598362292790094,0.05727694672555995,48116.00185049665,3735.8266355256906,19641.08137057943,1394.5057733928552,0.3181545835829838,0.04661628543321179,5007,1593,5007,342.85714285714283,0.030956660675054922,0.023768011593443182,0.030956660675054922,0.018087797378650728,0.014379868184541641,0.007462775080185588,0.7537447573397243,0.046100819072237884,0.19812262832035152,0.025924757353774253,155,72,3774,0,992
48201520100,2058,240.12158054711247,0.012147716229348883,0.006946112494972339,63079.78408386432,7337.635833088951,21276.050648606066,2744.8220131872877,0.20262390670553937,0.05553751937087288,2058,417,2058,240.12158054711247,0.033527696793002916,0.05065628883877503,0.033527696793002916,0.03404064340012332,0.019922254616132166,0.01548188822168715,0.5641399416909622,0.09164962513007575,0.359086491739553,0.05423006066366359,69,41,1161,0,739
48201520200,3858,252.88753799392097,0.049766718506998445,0.01846481249318333,117379.35414404042,23492.17024693865,78130.55812284128,10775.726430762972,0.20787973043027475,0.04808768591950133,3858,802,3858,252.88753799392097,0.06117159149818559,0.031441878931267334,0.06117159149818559,0.02425157898826292,0.012441679626749611,0.009260754080198155,0.26257128045619493,0.053389032960640605,0.655002592016589,0.028200107503840437,236,48,1013,0,2527
48201520300,5272,395.1367781155015,0.28660849772382396,0.05893458137371533,41971.75870362688,3956.049884934225,21807.53483082172,2321.761560376156,0.34363807728557966,0.03798711010203929,5272,1823,5305,392.09726443768994,0.017907634307257305,0.016400697676985213,0.017907634307257305,0.007562616727336822,0.0350612629594722,0.017223906518127892,0.6424128180961357,0.04812923237431768,0.2980207351555137,0.02713526242758619,95,186,3408,0,1581
48201520400,2764,283.28267477203644,0.3664978292329957,0.07564242052941475,34260.47138721992,4229.15569094415,19051.205428434256,2174.7045879092734,0.461981981981982,0.06469709252821362,2764,1282,2775,285.1063829787234,0,0.0393450253120585,0,0.02782113420411293,0.09801801801801802,0.02850419591051729,0.707027027027027,0.06302244932132327,0.17873873873873874,0.033151700033769875,0,272,1962,0,496
48201520500,6907,477.2036474164134,0.23266251628782395,0.05636918167922926,35348.46479162102,2542.709228368271,15874.217020840228,1310.4732176974935,0.37186870141088396,0.05028882156287559,6907,2583,6946,488.7537993920973,0.014252807371148863,0.01599976088963281,0.014252807371148863,0.01150881315455372,0.03080909876187734,0.013124963875901152,0.7397063057875036,0.045509858796436625,0.19953930319608407,0.02218592795775728,99,214,5138,0,1386
48201520600,9128,713.677811550152,0.28187992988606486,0.061078091347523816,38694.67013615367,3837.9696558105697,16300.83436889674,1390.1592618913708,0.4602053915275995,0.04439795624496798,9128,4302,9348,760.4863221884499,0.014976465554129225,0.011252107838786055,0.014976465554129225,0.007642085648760218,0.022143774069319642,0.009123167960629936,0.8013478818998716,0.05196504294543682,0.15222507488232778,0.023022824534218306,140,207,7491,0,1423
48201520700,4648,478.419452887538,0.2672117039586919,0.11054619387094819,55780.81409267399,6160.4556347703065,28451.08710851741,3471.4138525187336,0.23245377849578172,0.05073018256325787,4648,1295,5571,686.9300911854103,0.05690181295997128,0.02632907905586152,0.05690181295997128,0.02238688479958747,0.06462035541195477,0.030850421210501692,0.3446418955304254,0.07650304978531237,0.5218093699515347,0.04714657380516322,317,360,1920,0,2907
48201520800,701,55.92705167173252,0.011412268188302425,0.01036641575815489,187687.79977346564,44132.30453032007,127464.44525186798,30182.17586630645,0.09415121255349501,0.03021695172546518,701,66,701,55.92705167173252,0.08416547788873038,0.12125228523606127,0.08416547788873038,0.05072187663133804,0,0.11013359117890638,0.03851640513552068,0.013530542472627681,0.8430813124108416,0.023072997341284384,59,0,27,0,591
48201520900,3350,149.54407294832828,0.02507462686567164,0.015565667416980067,160676.24829749647,17896.036688777713,77907.7161002531,7182.61025620268,0.03943077379187667,0.01458696346462345,3350,133,3373,149.54407294832828,0.02490364660539579,0.025771371430668412,0.02490364660539579,0.0118435700693005,0.004743551734361103,0.0054026921485714145,0.03616958197450341,0.019940724796623278,0.9238067002668248,0.022013060828771445,84,16,122,0,3116
48201521000,2552,249.84802431610942,0.41379310344827586,0.09795513736278963,35509.34004856971,4429.819638596005,18651.99645748752,3033.8650280359884,0.4098746081504702,0.06387974200596752,2552,1046,2552,249.84802431610942,0.056818181818181816,0.03423853170830892,0.04114420062695925,0.031664470457296034,0.048589341692789965,0.024555129168597256,0.6371473354231975,0.07699683710189885,0.2597962382445141,0.056469906791976915,105,124,1626,40,663
48201521100,2491,249.2401215805471,0.2810116419108792,0.07128362121562411,38490.894810685335,6831.2672431660385,17502.03628744692,1897.9766889814443,0.602167804094741,0.07501101866042226,2491,1500,2491,249.2401215805471,0.008028904054596548,0.0319516425843184,0.008028904054596548,0.007767838452126892,0.030509835407466882,0.019777036175122716,0.8434363709353673,0.0532974948130509,0.12404656764351665,0.021858041472782662,20,76,2101,0,309
48201521200,6332,454.1033434650456,0.1830385344283007,0.047568536935797955,38148.88593109813,4954.298693108434,18783.080000186448,1744.3999492623352,0.43130132659507264,0.04192230928208298,6332,2731,6332,454.1033434650456,0.034902084649399874,0.01818988194131876,0.034902084649399874,0.013498589145923404,0.045957043588123817,0.023579983803627358,0.7308907138344914,0.05103223807301557,0.1817751105495894,0.029611103212087035,221,291,4628,0,1151
48201521300,5961,407.2948328267477,0.2397248783761114,0.04904077847931449,52745.634244908804,2368.1243497253213,21282.00899145602,1766.1325067697564,0.3225538971807628,0.04847575278602944,5961,1945,6030,432.21884498480244,0.020066334991708127,0.015009452094324955,0.020066334991708127,0.007833277068912391,0.03781094527363184,0.023028066466401806,0.6432835820895523,0.06357216164585867,0.2933665008291874,0.031174209212160083,121,228,3879,0,1769
48201521400,7964,508.8145896656535,0.42428427925665496,0.05911562688990309,36065.84927075516,3282.34060220417,13079.754224213073,1059.0999691949892,0.5974724724724725,0.049832785485376396,7964,4775,7992,506.3829787234042,0,0.013661467122242537,0,0.009660116043094767,0.008758758758758759,0.008424834816835236,0.890015015015015,0.0349178878350348,0.09997497497497497,0.02334413321841027,0,70,7113,0,799
48201521500,6894,441.33738601823705,0.18682912677690747,0.05740600265883221,55823.71416119364,4536.309170382368,21743.184728042248,1654.572044898328,0.3814134990605579,0.045157264497485174,6894,2639,6919,444.98480243161094,0.060846943199884373,0.027864365338608626,0.060846943199884373,0.025532669851526784,0.022113022113022112,0.01433867036771783,0.608613961555138,0.05859201765113232,0.3013441248735366,0.021682670011967678,421,153,4211,0,2085
48201521600,3444,211.5501519756839,0.18234610917537747,0.046141346571349794,48739.24451260155,8585.809052598504,18040.670481082518,1585.0278608745803,0.3626596980255517,0.04869025652154784,3444,1249,3444,211.5501519756839,0.09988385598141696,0.044108165475665935,0.09988385598141696,0.03798703580441484,0.2038327526132404,0.04360113461102302,0.5932055749128919,0.04407834592570591,0.10307781649245064,0.023155391259815254,344,702,2043,0,355
48201521700,6192,444.3768996960486,0.2280361757105943,0.044923417026264525,39637.27997501596,904.0743923087185,20888.758363359233,1980.5604075096446,0.24440148219751892,0.04169103540961877,6192,1517,6207,444.3768996960486,0.022716288061865635,0.017307452809722908,0.022716288061865635,0.01203495515075307,0.2877396487836314,0.03480972121330447,0.4601256645722571,0.06312243299530904,0.22861285645239246,0.032440077192114856,141,1786,2856,0,1419
48201521800,5854,291.1854103343465,0.12931329005807995,0.03344797194564946,68748.55147130798,4202.352203351664,25760.29947747941,1968.2452915887727,0.43189933684747495,0.04158020911168725,5854,2540,5881,298.4802431610942,0.23074307090630844,0.03360520901365005,0.23074307090630844,0.03093501505035758,0.0884203366774358,0.021343818472210584,0.4604659071586465,0.038897529319959954,0.217309981295698,0.016250461181106318,1357,520,2708,0,1278
48201521900,6652,290.57750759878417,0.0968129885748647,0.034744583724960816,71854.0397647026,3840.142911561312,34907.54742072463,2313.7929559567688,0.23160398394529508,0.03410927515091802,6652,1558,6727,271.1246200607903,0.08636836628511967,0.022928125444569084,0.08636836628511967,0.0198490473507518,0.07135424409097667,0.03204206086848279,0.2748624944254497,0.04417745907427733,0.5593875427382191,0.03535351673067362,581,480,1849,0,3763
48201522000,4958,398.17629179331306,0.172851956434046,0.06235350586249618,51695.77423474738,3690.9126833436867,26938.859693199774,2502.1417876877513,0.3390480032271077,0.06447961204049801,4958,1681,4958,398.17629179331306,0.050423557886244454,0.02897402241422528,0.050423557886244454,0.024434021727684264,0.022993142396127472,0.008632666580540705,0.5240016135538523,0.07240128373572277,0.4025816861637757,0.023710486519757896,250,114,2598,0,1996
48201522100,7248,532.5227963525836,0.2367549668874172,0.051490062085972434,40634.70656809781,7762.145123067244,24294.54713639139,2121.822031307882,0.23141404424900372,0.040472435438912886,7248,1684,7277,528.8753799392097,0.042462553249965646,0.021951985550388575,0.042462553249965646,0.019218040740909208,0.16146763776281434,0.051303635123867784,0.3937061976089048,0.05147580992306739,0.4023636113783152,0.02057205319002161,309,1175,2865,0,2928
48201522200,7532,493.6170212765957,0.16821561338289961,0.04856207021761114,54363.920162955576,4201.627784768083,26388.308813864274,2230.484818844988,0.46441848114710566,0.05603833728834333,7532,3498,7532,493.6170212765957,0.01779075942644716,0.013998198932430705,0.01779075942644716,0.009533378795468526,0.048592671269251195,0.01458766878397968,0.6075411577270313,0.05695317820252772,0.31970260223048325,0.02359828595738198,134,366,4576,0,2408
48201522300,10301,885.1063829787234,0.373750121347442,0.06331504012811509,43462.53608468469,3946.6324433476752,17412.66114469765,1771.927855438402,0.3701703751978401,0.03417445258010547,10301,3976,10741,916.7173252279636,0.038171492412252116,0.014762954311730194,0.038171492412252116,0.012895000462767906,0.1551066008751513,0.044717176548565184,0.5459454426962108,0.028055050701367604,0.2650591192626385,0.03645079223788617,410,1666,5864,0,2847
48201522400,9162,567.1732522796352,0.19810085134250163,0.04183170723958273,55050.321259269964,5971.382384455743,27174.810070057843,1397.403447727178,0.31628210709621246,0.038538467786953835,9162,2906,9188,573.2522796352583,0.017740531127557684,0.007070475662083924,0.015128428384849804,0.006682260105214162,0.015890291684806268,0.01200072595722309,0.5029386155855463,0.045790500131821114,0.4510230735742273,0.038584454863377006,139,146,4621,24,4144
48201530100,7441,460.790273556231,0.30842628678941003,0.0500739196397559,35691.66533977822,2152.2476118182717,17416.23615040762,1650.9499519804244,0.40344039779599516,0.04425357970681493,7441,3002,7441,460.790273556231,0,0.014673087655014428,0,0.010375439781805319,0.11665098777046096,0.02376194225143524,0.7412982126058325,0.047321376427484255,0.13842225507324285,0.019166453850719935,0,868,5516,0,1030
48201530200,4107,306.99088145896656,0.1390309228147066,0.04362826825486724,58453.726695162135,4691.334747268639,37369.5346863245,4138.603367996562,0.1485576923076923,0.052601262902316946,4107,618,4160,310.63829787234044,0.003605769230769231,0.0187853569298079,0.003605769230769231,0.0029101801136723784,0.030048076923076924,0.0170967881099314,0.36778846153846156,0.08218816897269637,0.5759615384615384,0.0518503526933455,15,125,1530,0,2396
48201530300,2426,195.13677811550153,0.31327287716405605,0.05899164921417116,23419.862406018543,2288.438305531444,12967.737378633989,1063.4464806964736,0.17518549051937346,0.03281151614424007,2426,425,2426,195.13677811550153,0,0.04500512994268852,0,0.03182343257065679,0.6236603462489695,0.06948112793968278,0.3577906018136851,0.04964377266566605,0.01731244847485573,0.012451282555986732,0,1513,868,0,42
48201530400,2392,260.790273556231,0.27801003344481606,0.07134072902279279,27645.519155203998,3230.90688276994,14448.98141113188,1526.349955604543,0.17307692307692307,0.053565171212955225,2392,414,2392,260.790273556231,0,0.0456448349669575,0,0.032275772331276494,0.6308528428093646,0.01921611576452679,0.36538461538461536,0.07839112662751471,0.003762541806020067,0.0037899634759332762,0,1509,874,0,9
48201530500,4726,505.1671732522796,0.35294117647058826,0.08542530517647717,29481.880421558984,6752.305617555741,14147.489262924344,1251.0708938438756,0.2426999576809141,0.05328259743197497,4726,1147,4726,505.1671732522796,0.03702920016927634,0.03142960534108649,0.03702920016927634,0.026850646006046364,0.5414727041895895,0.07583994827966135,0.36203977994075326,0.06483424446414415,0.059669911129919595,0.03453173671671367,175,2559,1711,0,282
48201530600,3217,289.9696048632219,0.4491762511656823,0.07883628898656866,29163.704913371585,4605.128935822535,13515.904920829507,1564.01972195074,0.24113475177304963,0.05457581178145026,3217,782,3243,299.69604863221883,0,0.033667112316053766,0,0.023806243421650747,0.3940795559666975,0.058585119846807594,0.48103607770582796,0.08611489742752892,0.12488436632747456,0.033693915045887285,0,1278,1560,0,405
48201530700,5931,339.209726443769,0.45894452874726016,0.0487278318248889,28977.804616453104,3720.6138452704954,13016.595790003588,1118.502293048607,0.3781471120618726,0.034356616600186546,5931,2298,6077,376.8996960486322,0.016126378147112062,0.016909198874970388,0.016126378147112062,0.011159004091864518,0.24222478196478525,0.040305644451375015,0.6911304920190884,0.03512623785919409,0.07010037847622182,0.01509146205614293,98,1472,4200,0,426
48201530800,3699,458.3586626139818,0.20113544201135442,0.04668147906309983,38815.02866172269,2305.0999329538,21696.709653812628,2166.011564906305,0.10327115436604488,0.024519563089480605,3699,382,3699,458.3586626139818,0,0.029516746483093364,0,0.020871491596759495,0.76182752095160855,0.055715004697349364,0.19194376858610435,0.04318627637613084,0.037037037037037035,0.014233558118407545,0,2818,710,0,137
48201530900,4936,336.7781155015198,0.12884927066450566,0.03575913477261841,56912.89923416473,7833.862562841732,35963.365773736,4153.091739668176,0.1932067932067932,0.0612536693562305,4936,967,5005,342.24924012158056,0.002197802197802198,0.015562160513937507,0.002197802197802198,0.0020593277649965454,0.12267732267732268,0.03882108796259247,0.3094905094905095,0.06143769052232409,0.5568431568431569,0.04985876201160578,11,614,1549,0,2787
48201531000,4395,184.19452887537994,0.1080773606370876,0.04847639124248349,99111.07496608976,12411.463592488202,47908.651519318344,3808.9929124673417,0.10194834617127323,0.028359814874488323,4395,450,4414,183.58662613981764,0.0348889895786135,0.023275335229928862,0.0348889895786135,0.015356400619664302,0.009288627095604893,0.006323398779093987,0.2279111916628908,0.047261266805712986,0.691436338921613,0.031181319630752317,154,41,1006,0,3052
48201531100,3383,192.70516717325228,0.22051433638782145,0.0522393637129859,70010.52848692767,3543.131292293223,31116.84969958562,2581.8278318816288,0.09725096068578185,0.027183926683829282,3383,329,3383,192.70516717325228,0,0.0322738531602017,0,0.02282106042459751,0.011528229382205143,0.010581553091975348,0.4227017440141886,0.05359984541935553,0.560153709725096,0.0198073534030965,0,39,1430,0,1895
48201531200,3266,261.39817629179333,0.12155541947336192,0.06159011771690046,61387.61471447815,7207.964906628004,34129.38784452099,2850.5871263900704,0.15707287201469688,0.04650651641247264,3266,513,3266,261.39817629179333,0.037966932026944275,0.034364916623651015,0.037966932026944275,0.024943223062773936,0.01653398652786283,0.00883572532853673,0.2767911818738518,0.09268824523644136,0.6604409063074097,0.04178370608964519,124,54,904,0,2157
48201531300,5142,332.52279635258355,0.1808634772462077,0.05926893518124878,42434.1261087831,2165.2871463227243,24122.946862312794,2677.4510849142816,0.23310158362302047,0.05571347171922699,5142,1207,5178,333.7386018237082,0.03070683661645423,0.02715007437793594,0.03070683661645423,0.022689653017744716,0.1100811123986095,0.02593173232813606,0.4907300115874855,0.06122742460030926,0.34916956353804557,0.041483859328125025,159,570,2541,0,1808
48201531400,2367,189.05775075987842,0.0777355302070131,0.05512545308346645,60210.24616732778,8518.438124325497,41006.50716193477,5238.995196455651,0.12801013941698353,0.05909300072804597,2367,303,2367,189.05775075987842,0.005069708491761723,0.032940150337001345,0.005069708491761723,0.004605065795638126,0.019011406844106463,0.01533444816559552,0.40261934938741023,0.07758057410872492,0.5732995352767216,0.06017226732594119,12,45,953,0,1357
48201531500,3246,254.10334346504558,0.033271719038817,0.019868702521954076,69245.47726499391,4084.9963928115894,30481.69035178081,3130.9371182358027,0.11291807302853636,0.03706749145139388,3246,368,3259,254.7112462006079,0.022706351641607857,0.029198113952311436,0.022706351641607857,0.017068794457378612,0.20405032218471925,0.09151295803618406,0.3384473764958576,0.057640649403055425,0.43479594967781526,0.035897119274839316,74,665,1103,0,1417
48201531600,3114,146.50455927051672,0.13037893384714194,0.04743295769860474,74107.48503055416,12286.13917752874,39802.921906244606,3748.8661700301427,0.050417469492614005,0.017937034477718553,3114,157,3114,146.50455927051672,0.018304431599229287,0.027241934293702065,0.018304431599229287,0.011289733122672507,0.002890173410404624,0.002925081822528249,0.21001926782273603,0.051972638341806134,0.7588310854206808,0.0557226488507696,57,9,654,0,2363
48201531700,3021,169.6048632218845,0.03541873551804038,0.013334673106207248,71906.47318178216,11594.319430209169,42611.684725711646,3037.4871209538915,0.03773584905660377,0.020711481265856476,3021,114,3021,169.6048632218845,0,0.03614116029161283,0,0.025555659522149412,0.04336312479311486,0.02058277012421777,0.11817279046673287,0.02634286478171908,0.8242303872889771,0.02568073960698659,0,131,357,0,2490
48201531800,2226,252.88753799392097,0.24393530997304583,0.07243807761915091,27832.61112069247,4522.545217294335,13457.513160899984,1524.9011184373817,0.11185983827493262,0.04233497545992413,2226,249,2226,252.88753799392097,0,0.049048717538617406,0,0.03468268078005992,0.7601078167115903,0.05454357911291911,0.20844564240790656,0.07928598385565283,0.031446540880503145,0.019057569468164153,0,1692,464,0,70
48201531900,4862,283.8905775075988,0.3111888111888112,0.06307653223925908,41903.83359513743,6272.016096641734,18817.638388716165,2150.0743560675296,0.11544782251437963,0.02629697218861698,4862,562,4868,285.1063829787234,0,0.022428604199047318,0,0.015859418121695435,0.7701314708299096,0.04281390503569248,0.22945768282662285,0.03362862000231053,0,0.015859418121695435,0,3749,1117,0,0
48201532000,6766,608.5106382978723,0.456104049660065,0.05880374020981755,27433.402149745732,2209.476679921147,18837.896754406,2050.104591533392,0.15772195261204683,0.039499788039747734,6766,1105,7006,647.4164133738602,0.013845275478161575,0.017610571660342314,0.013845275478161575,0.013736797753417608,0.5362546388809591,0.06663041758658791,0.24236368826719953,0.04929445420283771,0.2129603197259492,0.03190270010603804,97,3757,1698,0,1492
